is Cycle regenerated;Hot fluid tables;Hot fluid comp;Hot fluid engine;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;TestMassRates;ObjFunc;Var 0;Var 1;Var 2;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Tmin;Cost;PrimaryCosts;SecondaryCosts;ConstructionCosts;SpecificCost;Costs;NPV;NPV_profile;ROI;IRR;LCOE;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;fmin;fmax;favg;
True;False;['water', 1];default;TQ;423.15;0;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-4608.938484397231;0.3975217820211581;12550.739522709984;13.533490974226904;-719590.8728388215;-787971.5836381767;68380.71079935515;-761063.0614513572;-829443.7722507124;68380.71079935515;7634839.755409499;26394326.193612464;6826265.363032158;0.09968291225917644;0.28926064258678297;0.028834343255011285;0.17219092014018428;0.4274397480132105;[{'equip': 'Reinjected', 'val': 2373679.8645939184}, {'equip': 'Rejected', 'val': 265683.8892757241}, {'equip': 'FlashSep', 'val': 207753.03506678157}, {'equip': 'NCGSep', 'val': 5.350659459381859}, {'equip': 'Turbine', 'val': 164606.49432070367}, {'equip': 'Condenser', 'val': 527598.4051635871}, {'equip': 'BrinePump', 'val': 3616.7067064600997}, {'equip': 'CondensatePump', 'val': 445.46183584546634}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 67976.49364786688}];320.4721181728102;3.4700129016014767;1.4579886141182674;0.5831954456473071;1.428828841835902;4822.202493914499;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 1119364.085256033}, {'equip': 'Condenser', 'val': 273279.6928315507}, {'equip': 'BrinePump', 'val': 29890.123512965838}, {'equip': 'CondensatePump', 'val': 5142.228103297781}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 30312.484414420047}, {'equip': 'SecondaryEquip', 'val': 0.5831954456473071}, {'equip': 'Construction', 'val': 1.428828841835902}];13.198878976096568;[-3.4700129016014767, -1.6605152267701462, -0.019061915722142775, 1.4698493557604364, 2.8202972556291606, 4.045067132306684, 5.155769444501829, 6.162947370248862, 7.076174582341526, 7.904144087369192, 8.654748943791784, 9.335155600166287, 9.951870527082813, 10.510800754966171, 11.017308874089741, 11.476263002422858, 11.89208218082829, 12.26877761322186, 12.609990131219584, 12.91902422818119, 13.198878976096568];2.8036973781869903;0.5712665749453079;109.32283291816553;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-15221.261229027145, -38053.15307256787, -76106.30614513574, -152212.61229027147, -380531.53072567866, -761063.0614513573, -1522126.1229027146, -2283189.1843540715, -3044252.245805429, -761063.0614513572];[0.04304843120190371, 0.10659246203748267, 0.20523100652808815, 0.38392283241909464, 0.838542848331397, 1.4579886141182674, 2.461482260979294, 3.3004412811426467, 4.041503482295518, 1.4579886141182674];[0.10245526626053082, 0.25369005964920877, 0.4884497955368498, 0.9137363411574453, 1.995731979028725, 3.4700129016014767, 5.858327781130719, 7.855050249119499, 9.618778287863332, 3.4700129016014767];[0.21669042459877755, 0.5452282227122799, 1.1175373992779272, 2.3254335836329196, 6.226456115588938, 13.198878976096575, 27.94519129712558, 43.25169984933502, 58.89152078784842, 13.198878976096568];[161.39277104440785, 159.8502183737131, 153.8862157017993, 143.936417800506, 125.75115994070407, 109.32283291816547, 92.28337290919313, 82.49117705508263, 75.75995547132187, 109.32283291816553];[31206.105933559906, 4663.525950234961, 4663.525950234961, 4663.525950234961, 4662.7502997662505, 4662.7502997662505, 4662.7502997662505, 4655.909551300015, 4642.235284619146, 4642.235284619146, 4642.235284619146, 4621.295539770528, 4620.501262901029, 4620.501262901029, 4620.501262901029, 4613.248663789412, 4612.133761521632, 4611.718020173208, 4609.158661212991, 4608.938484397231, 4608.938484397231];[31596.16948255538, 31418.803082111222, 31338.622170677885, 31280.145712005695, 4777.122183044828, 4750.597057361214, 4727.876656851201, 4713.5915427749205, 4706.750494430338, 4692.237472879932, 4690.670027538307, 4685.567775564615, 4680.858141619044, 4674.672393577266, 4664.498392514227, 4662.915156841428, 4656.461996864317, 4653.134316923755, 4649.310135456364, 4644.309995028355, 4640.682079198224];[31390.043173085443, 23657.408313952856, 14807.794297952149, 5973.0520617177335, 4727.5533618063255, 4713.524068667611, 4702.763655576286, 4692.815176680586, 4686.6954157337295, 4681.303074228285, 4676.127498372079, 4670.109404426723, 4664.934460075951, 4659.4226107188915, 4654.784496738523, 4650.088734368736, 4645.746644559734, 4640.547543939028, 4635.388665926516, 4630.417856541466, 4625.366300784858];
True;False;['water', 1];default;TQ;448.15;0;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-3968.737356549651;0.31383808888000486;10940.28706377021;15.500465060243659;-1235422.3544942585;-1359193.5496567693;123771.19516251069;-1306958.8571077727;-1430730.0522702835;123771.19516251069;11023511.483469862;31836397.879867546;9637805.237990951;0.11856102831367327;0.346254985412179;0.04105234712920387;0.21171633242514343;0.4404831392830941;[{'equip': 'Reinjected', 'val': 2883448.093740572}, {'equip': 'Rejected', 'val': 322609.17143409303}, {'equip': 'FlashSep', 'val': 377951.062095521}, {'equip': 'NCGSep', 'val': 6.789625298157262}, {'equip': 'Turbine', 'val': 297516.345968246}, {'equip': 'Condenser', 'val': 761878.102992849}, {'equip': 'BrinePump', 'val': 7350.1575576006435}, {'equip': 'CondensatePump', 'val': 1216.891187572499}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 135545.80758746807}];317.725243992282;5.107983601885685;2.14621159743096;0.8584846389723839;2.1032873654823407;4134.605127795932;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 1672968.8139843429}, {'equip': 'Condenser', 'val': 364906.50824875315}, {'equip': 'BrinePump', 'val': 52776.20408532547}, {'equip': 'CondensatePump', 'val': 11042.45073829926}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 44517.62037423938}, {'equip': 'SecondaryEquip', 'val': 0.8584846389723839}, {'equip': 'Construction', 'val': 2.1032873654823407}];23.88358873914147;[-5.107983601885685, -1.9686943802067596, 0.8799871703014115, 3.4648119669588113, 5.810077895812164, 7.937854159095151, 9.868185141898422, 11.61927566538456, 13.20765932377892, 14.648351447749073, 15.954988096244248, 17.139952351120666, 18.21448907276448, 19.188809169382598, 20.072184336700886, 20.873033137614172, 21.59899921207825, 22.257022335497755, 22.85340297838846, 23.3938609605809, 23.88358873914147];3.675737159830447;0.6741029777816266;93.71044701771119;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-26139.17714215545, -65347.94285538863, -130695.88571077726, -261391.77142155453, -653479.4285538864, -1306958.8571077727, -2613917.7142155454, -3920876.571323319, -5227835.428431091, -1306958.8571077727];[0.0722020610510078, 0.17436649228871579, 0.32846400694197037, 0.6002039234016998, 1.265749857895543, 2.14621159743096, 3.5342015821650676, 4.67592490421385, 5.67929040479056, 2.14621159743096];[0.17184090530139856, 0.4149922516471436, 0.7817443365218895, 1.4284853376960456, 3.012484661791392, 5.107983601885685, 8.411399765552861, 11.128701272028962, 13.516711163401533, 5.107983601885685];[0.37798862692824214, 0.965872057723842, 2.0007545426699727, 4.1946393846761385, 11.28589306734654, 23.88358873914147, 50.34871850923449, 77.65232015038967, 105.42699302863711, 23.88358873914147];[157.62861930270765, 152.26794931911624, 143.4178668897571, 131.03409288973126, 110.53335573992617, 93.71044701771119, 77.15725945005397, 68.0552674799382, 61.993985496744756, 93.71044701771119];[26750.0793903362, 3981.8264649849984, 3981.2161328344746, 3981.2161328344746, 3981.2161328344746, 3969.6329209701325, 3969.6329209701325, 3969.6329209701325, 3969.6329209701325, 3969.6329209701325, 3969.6329209701325, 3969.13152967373, 3969.13152967373, 3969.0870171054316, 3968.737356549651];[26981.717111184375, 26923.499950389072, 26867.394913620294, 26753.389103576897, 4106.227520433351, 4062.053677051538, 4055.70890379069, 4051.158197997791, 4028.391298025928, 4022.5350607581845, 4012.5701883103698, 4007.555676348251, 4000.645944301103, 3996.209350622068, 3987.797727703048];[26895.554622828407, 19532.1910881532, 12636.174329019948, 5048.93529272209, 4049.0746007555804, 4039.1810123799387, 4030.7727155364705, 4019.260522840443, 4010.4828807901376, 4004.669684919265, 3999.0494370646634, 3994.134922669399, 3989.484543396059, 3985.6306200107897, 3981.8963064230416];
True;False;['water', 1];default;TQ;473.15;0;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-3523.1676611777875;0.2796074735364085;15058.312952217686;18.887660036930576;-1724007.5016054038;-1902560.2574976792;178552.75589227543;-1824142.2520000187;-2002695.007892294;178552.75589227543;13876258.536493385;37398918.82759314;11957151.937222913;0.13145778793344612;0.37103368149389926;0.0487752670179908;0.22325038070783504;0.44031061345915723;[{'equip': 'Reinjected', 'val': 3616928.241106594}, {'equip': 'Rejected', 'val': 411054.5371848466}, {'equip': 'FlashSep', 'val': 533511.4393175356}, {'equip': 'NCGSep', 'val': 11.314482169163966}, {'equip': 'Turbine', 'val': 422674.6298628822}, {'equip': 'Condenser', 'val': 1060094.5561671406}, {'equip': 'BrinePump', 'val': 12804.14818810951}, {'equip': 'CondensatePump', 'val': 2639.8815049945915}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 192090.96820941754}];324.19973986122096;6.27938468662053;2.638396927151483;1.0553587708605932;2.585628988608453;3642.3186562547653;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 2117806.092894435}, {'equip': 'Condenser', 'val': 365797.69922731136}, {'equip': 'BrinePump', 'val': 83151.5811378723}, {'equip': 'CondensatePump', 'val': 20314.538525247848}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 51327.01536661646}, {'equip': 'SecondaryEquip', 'val': 1.0553587708605932}, {'equip': 'Construction', 'val': 2.585628988608453}];34.550526269103706;[-6.27938468662053, -1.8659984032408135, 2.13975663167243, 5.77534598793703, 9.07480329915869, 12.06904390990698, 14.78614990432237, 17.251629124536276, 19.48865054973446, 21.518258190765216, 23.359565458920223, 25.02993178910902, 26.545123135482516, 27.919457810158182, 29.165939001716907, 30.296375188357157, 31.321489549896153, 32.2510193821913, 33.0938064261003, 33.85787893997204, 34.550526269103706];4.5022152636579875;0.7714461470644303;82.53892687186902;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-36482.84504000038, -91207.11260000092, -182414.22520000185, -364828.4504000037, -912071.1260000094, -1824142.2520000187, -3648284.5040000374, -5472426.756000056, -7296569.008000075, -1824142.2520000187];[0.09684455519126345, 0.23007895113241728, 0.42719597399942105, 0.7684233742999953, 1.583643921785075, 2.638396927151483, 4.266470095776299, 5.589541048533591, 6.737192156616679, 2.638396927151483];[0.230490041355207, 0.5475879036951531, 1.0167264181186222, 1.8288476308339887, 3.7690725338484783, 6.27938468662053, 10.15419882794759, 13.303107695509947, 16.034517332747697, 6.27938468662053];[0.5409414789746202, 1.3933209145396508, 2.8988683455113358, 6.090436604424755, 16.374897345204285, 34.550526269103706, 72.54093369367186, 111.5697917791129, 151.19590734058255, 34.550526269103706];[151.48300046537003, 143.9546076395546, 133.6428832789897, 120.1957901885106, 99.0846134682398, 82.53892687186902, 66.73557333476937, 58.287252018383874, 52.69114410100153, 82.53892687186902];[23510.88622777955, 3523.1676611777875];[23723.234775384044, 23656.864923999558];[23611.520942285868, 16946.476003652057];
True;False;['water', 1];default;TQ;498.15;0;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-3172.5109612989263;0.26074317160405225;13781.700866753352;17.45304079309967;-2421266.100045881;-2677022.6823747493;255756.5823288685;-2562162.0306971837;-2817918.6130260522;255756.5823288685;17038474.284372553;43125156.30355692;14363644.696711803;0.15037508569926136;0.39509362388020464;0.05941223755021751;0.24566130073817927;0.4616861171489844;[{'equip': 'Reinjected', 'val': 4380519.974295431}, {'equip': 'Rejected', 'val': 499557.00956133544}, {'equip': 'FlashSep', 'val': 695923.3649903145}, {'equip': 'NCGSep', 'val': 12.769100962646917}, {'equip': 'Turbine', 'val': 621473.5346456366}, {'equip': 'Condenser', 'val': 1222213.6659262003}, {'equip': 'BrinePump', 'val': 20516.451333295554}, {'equip': 'CondensatePump', 'val': 5315.697036065103}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 309379.8618032681}];322.3746189138958;7.935889927518788;3.3344075325709195;1.3337630130283677;3.267719381919501;3277.5785888913288;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 2665401.653825712}, {'equip': 'Condenser', 'val': 453018.13966173556}, {'equip': 'BrinePump', 'val': 122931.64014046158}, {'equip': 'CondensatePump', 'val': 34606.0832425212}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 58450.01570048907}, {'equip': 'SecondaryEquip', 'val': 1.3337630130283677}, {'equip': 'Construction', 'val': 3.267719381919501}];49.79380274168434;[-7.935889927518788, -1.7038045280309966, 3.9536212401393813, 9.089145024314611, 13.750695494436759, 17.98181343004194, 21.822052575480416, 25.307343929274452, 28.47032679970458, 31.340649655293515, 33.94524352305142, 36.30857043664381, 38.45284920876048, 40.3982605948236, 42.16313372688868, 43.764115525447636, 45.2163246412783, 46.53349133808338, 47.7280845981331, 48.81142761629988, 49.79380274168434];5.274507735927321;0.8623460561794616;74.26590468776696;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-51243.24061394368, -128108.10153485919, -256216.20306971838, -512432.40613943676, -1281081.0153485918, -2562162.0306971837, -5124324.061394367, -7686486.092091553, -10248648.122788735, -2562162.0306971837];[0.1340481601835386, 0.3120036239306208, 0.5699883903521639, 1.0080231529403547, 2.0331335900142253, 3.3344075325709195, 5.314738815234798, 6.9073714764649985, 8.279732841985721, 3.3344075325709195];[0.31903462123682186, 0.7425686249548775, 1.3565723690381501, 2.3990951039980444, 4.838857944233856, 7.935889927518788, 12.64907838025882, 16.439544113986695, 19.705764163926013, 7.935889927518788];[0.7665333065652051, 1.9950396843146248, 4.17399907596759, 8.79726482878972, 23.651008562478815, 49.79380274168434, 104.19787158451403, 159.9219501476082, 216.3959933362057, 49.79380274168434];[149.28001137409643, 138.98259988156707, 126.9511991486817, 112.25645136065636, 90.56631736737623, 74.26590468776696, 59.18650951287222, 51.281693144711504, 46.10278168435062, 74.26590468776696];[21081.919376723858, 3172.5109612989263];[21267.159586960006, 21201.228191800634];[21181.30027531447, 15202.266929816175];
True;False;['water', 1];default;TQ;523.15;0;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-2889.5812172773253;0.20264691599847448;15777.72034174275;16.53513870602047;-3288188.02542644;-3660162.910810616;371974.8853841757;-3480828.1786269993;-3852803.0640111747;371974.8853841757;22419660.431008216;49073727.04513657;18807926.125686835;0.1552578456457231;0.456856688516592;0.07093058522792524;0.26840339009871994;0.4559371998115278;[{'equip': 'Reinjected', 'val': 4602560.968293826}, {'equip': 'Rejected', 'val': 731637.1005453957}, {'equip': 'FlashSep', 'val': 1106155.8978185542}, {'equip': 'NCGSep', 'val': 18.949036463716766}, {'equip': 'Turbine', 'val': 855171.0095137032}, {'equip': 'Condenser', 'val': 1602647.8138717709}, {'equip': 'BrinePump', 'val': 32464.2395288432}, {'equip': 'CondensatePump', 'val': 10875.050379826658}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 415475.4918752117}];325.1706739591675;9.814667474774422;4.123809863350598;1.649523945340239;4.0413336660835855;2984.825502337742;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 3262993.745406375}, {'equip': 'Condenser', 'val': 557698.805465574}, {'equip': 'BrinePump', 'val': 177267.54572438335}, {'equip': 'CondensatePump', 'val': 60336.982024653335}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 65512.78472961215}, {'equip': 'SecondaryEquip', 'val': 1.649523945340239}, {'equip': 'Construction', 'val': 4.0413336660835855}];69.0302711349298;[-9.814667474774422, -1.3118554289866946, 6.407948142391551, 13.416563818198382, 19.77924243436124, 25.555264916849364, 30.79848741994708, 35.557836752554046, 39.87776062157943, 43.79863680914017, 47.35714502544347, 50.58660483851596, 53.5172827722337, 56.176671382586626, 58.589742866213754, 60.779179522640085, 62.76558318021368, 64.56766550355478, 66.2024209256373, 67.68528378883478, 69.0302711349298];6.033378493194073;0.9516284448227019;67.60727561929077;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-69616.56357253999, -174041.40893135002, -348082.81786270003, -696165.6357254001, -1740414.0893134999, -3480828.1786269997, -6961656.357253999, -10442484.535880998, -13923312.714507997, -3480828.1786269993];[0.18024123502002729, 0.4113632780581764, 0.7401877426749852, 1.2886770492920487, 2.549601663349275, 4.123809863350598, 6.493060429701206, 8.381006237830281, 10.001282317435923, 4.123809863350598];[0.42897413934766493, 0.97904460177846, 1.761646827566465, 3.0670513773150763, 6.0680519587712745, 9.814667474774422, 15.45348382268887, 19.94679484603607, 23.803051915497498, 9.814667474774422];[1.04774171619694, 2.752955307073424, 5.786933114662326, 12.226547938690048, 32.854659128394154, 69.0302711349298, 144.03434562839553, 220.67713360738392, 298.23126515051734, 69.0302711349298];[147.7470986509005, 134.8808574638672, 121.34913681104877, 105.63525882950582, 83.59823953348062, 67.60727561929076, 53.22482614739782, 45.80044646930856, 40.99118731142527, 67.60727561929077];[19161.067881681254, 2901.5075573575514, 2901.4376252858656, 2898.753000176296, 2896.463540653503, 2896.463540653503, 2896.463540653503, 2895.557665597341, 2889.5812172773253];[19405.109518811427, 19300.444575465706, 19240.114114044383, 19161.268255965035, 2964.0013512671494, 2937.628143871021, 2931.6251218623916, 2919.616526146471, 2912.311626652421];[19276.99487536794, 13822.192054768828, 8809.653065434282, 3458.829922500787, 2927.804053298876, 2918.080870157508, 2912.315693107968, 2907.2084002511224, 2902.696409087417];
True;False;['water', 1];default;TQ;548.15;0;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-2667.3566617549077;0.19365158233297874;17452.354467657344;20.5598900300361;-4162603.717109209;-4704893.828888208;542290.1117789989;-4410229.708103325;-4952519.819882324;542290.1117789989;26621070.258249484;55330429.415073015;22039023.784530412;0.16566688210954475;0.4811289292289031;0.07970712959805619;0.27843108508793213;0.45161611755766373;[{'equip': 'Reinjected', 'val': 5303333.615101563}, {'equip': 'Rejected', 'val': 770801.0061475019}, {'equip': 'FlashSep', 'val': 1371311.1071183365}, {'equip': 'NCGSep', 'val': 24.5679944196454}, {'equip': 'Turbine', 'val': 1125143.9271906149}, {'equip': 'Condenser', 'val': 2057517.9820395727}, {'equip': 'BrinePump', 'val': 46299.66774587892}, {'equip': 'CondensatePump', 'val': 19229.417674386685}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 563973.0813418804}];327.29208288151244;11.423213957448553;4.7996697300204;1.9198678920081602;4.703676335419992;2744.247286979698;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 3816177.245489471}, {'equip': 'Condenser', 'val': 569957.6730130401}, {'equip': 'BrinePump', 'val': 239051.35722800618}, {'equip': 'CondensatePump', 'val': 93922.76249458778}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 80560.69179529553}, {'equip': 'SecondaryEquip', 'val': 1.9198678920081602}, {'equip': 'Construction', 'val': 4.703676335419992}];88.9095233975669;[-11.423213957448553, -0.6121962277136799, 9.204333036961488, 18.11752443067449, 26.210194876580033, 33.55758824036738, 40.22806660570162, 46.283738527263935, 51.781030002102256, 56.77120337739548, 61.300828937681665, 65.4122134827784, 69.14378981509759, 72.5304706982539, 75.60397052453426, 78.39309763398309, 80.92401995987602, 83.2205064317658, 85.30414634586509, 87.19454871126779, 88.9095233975669];6.783231910805022;1.039823855503229;62.10513815983124;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-88204.59416206651, -220511.48540516628, -441022.97081033257, -882045.9416206651, -2205114.8540516626, -4410229.708103325, -8820459.41620665, -13230689.124309978, -17640918.8324133, -4410229.708103325];[0.2251621456956364, 0.5060116565534845, 0.8994542180675243, 1.544906365602452, 3.0053999346727, 4.7996697300204, 7.474267499069818, 9.583503114053848, 11.384804353000282, 4.7996697300204];[0.5358859067556146, 1.204307742597293, 2.140701039000708, 3.6768771501338353, 7.152851844521025, 11.423213957448553, 17.788756647786165, 22.808737411448156, 27.09583436014067, 11.423213957448553];[1.3384055484961055, 3.5397216716166704, 7.462710890339778, 15.79023063873135, 42.39297521305607, 88.9095233975669, 185.05434630269963, 283.12407555925614, 382.2422386948654, 88.9095233975669];[145.67383750727484, 130.95035953903292, 116.3845256521205, 99.95127652182767, 77.77650907976223, 62.10513815983124, 48.35649552821361, 41.33512084736415, 36.82830731265364, 62.10513815983124];[17595.537698768192, 2667.3566617549077];[17776.62914684923, 17712.89873770445];[17671.2582552914, 12680.571610874233];
True;False;['water', 1];default;TQ;423.15;0.1;50;['air', 1];default;120;0.6;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-3288.12878817251;0.9568384657638761;15690.059824548456;15.825204019206069;-1711361.500897737;-1791414.1461482686;80052.64525053151;-1805646.4559581722;-1885699.1012087038;80052.64525053151;13019766.882145844;36963056.24185996;11138545.030768199;0.1386850065982576;0.3522372932842389;0.048850031343277076;0.2387632621751665;0.5266679289839646;[{'equip': 'Reinjected', 'val': 3690180.0284927245}, {'equip': 'Rejected', 'val': 443882.55947939213}, {'equip': 'FlashSep', 'val': 30211.661469272338}, {'equip': 'NCGSep', 'val': 10.942546524871432}, {'equip': 'Turbine', 'val': 398310.6509915767}, {'equip': 'Condenser', 'val': 935219.9694625915}, {'equip': 'BrinePump', 'val': 236.4590060613118}, {'equip': 'CondensatePump', 'val': 738.0566266762653}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 182566.04724178417}];325.05441414443925;5.831493162529352;2.4502072111467865;0.9800828844587147;2.4012030669238507;3407.5168568828376;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'NCGSep', 'val': 0}, {'equip': 'Turbine', 'val': 2031668.3921537003}, {'equip': 'Condenser', 'val': 363836.97256392386}, {'equip': 'BrinePump', 'val': 3903.3581647707415}, {'equip': 'CondensatePump', 'val': 7657.172003230164}, {'equip': 'NCGComp', 'val': 0.0}, {'equip': 'Mixer', 'val': 0.0}, {'equip': 'CoolingPump', 'val': 43141.31626116219}, {'equip': 'SecondaryEquip', 'val': 0.9800828844587147}, {'equip': 'Construction', 'val': 2.4012030669238507}];34.749855453414504;[-5.831493162529352, -1.4484653197604977, 2.5301486484187197, 6.141492708660267, 9.419309980804714, 12.394253440845837, 15.094168280484718, 17.54434850616345, 19.767770125264736, 21.785303053367283, 23.61590368210998, 25.27678987057016, 26.78359996249297, 28.15053728575715, 29.39050145779716, 30.51520770011389, 31.53529525539657, 32.46042590114863, 33.29937346315127, 34.06010514978538, 34.749855453414504];4.958997890403442;0.8252156426184274;77.43681506646783;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-36112.929119163455, -90282.32279790862, -180564.64559581724, -361129.2911916345, -902823.2279790861, -1805646.4559581722, -3611292.9119163444, -5416939.367874516, -7222585.823832689, -1805646.4559581722];[0.08735455929697224, 0.20968449109715884, 0.3916458233568266, 0.7077332452110272, 1.4670561628843453, 2.4502072111467865, 3.9676066620472072, 5.192592922338818, 6.256379322654909, 2.4502072111467865];[0.2079038511267939, 0.499049088811238, 0.9321170595892473, 1.6844051236022448, 3.4915936676647417, 5.831493162529352, 9.442903855672352, 12.358371155166388, 14.890182787918683, 5.831493162529352];[0.564424241703678, 1.4406882618818107, 2.975766436749635, 6.208788945399355, 16.55114422623401, 34.749855453414504, 72.67567089892276, 111.59707475408229, 151.06732085502054, 34.749855453414504];[138.03850594183874, 132.5381713475364, 123.77649146107353, 111.83668094778578, 92.73024441408452, 77.43681506646783, 62.696498065083304, 54.702565020259996, 49.43195073360243, 77.43681506646783];[21992.239273615593, 3288.190775588501, 3288.190775588501, 3288.190775588501, 3288.12878817251, 3288.12878817251];[22296.25874686018, 22149.693949028948, 22106.351138164773, 21992.806866080096, 3310.4939216388034, 3300.598365464914];[22128.117492126294, 15866.518894059, 10160.387095872438, 3984.9113045606264, 3298.6639593815485, 3295.6361299652126];
