is Cycle regenerated;Hot fluid tables;Hot fluid comp;Hot fluid engine;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;Working fluid comp;Working fluid engine;MaxSuperheat;MinSuperheat;TestMassRates;ObjFunc;Var 0;Var 1;Var 2;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Pmax;Tmax;Tmin;Cost;SpecificCost;Costs;PrimaryCosts;SecondaryCosts;ConstructionCosts;NPV;NPV_profile;ROI;IRR;LCOE;T_coolant;Q_coolant;T_wf_heating;Q_wf_heating;T_wf_cooling;Q_wf_cooling;T_geofluid;Q_geofluid;T_recu_low;Q_recu_low;T_recu_high;Q_recu_high;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;fmin;fmax;favg;
True;False;['water', 1];default;TQ;448.15;0;50;['air', 1];default;120;0.6;['n-Propane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];2404963.688576812;6343103.03119846;423.9404636582173;307.7855872436465;-2404963.688576812;-2404963.688576812;388659.80363468744;-2652199.917454481;-3021426.730907434;369226.81345295307;21627102.611525152;31836397.879867546;18605675.878429577;0.12263315919355353;0.6793200252469997;0.08330716079948412;0.4178310568849352;0.5015059554310387;[{'equip': 'Reinjected', 'val': 789957.6171160559}, {'equip': 'Rejected', 'val': 269112.3182275517}, {'equip': 'Superheater', 'val': 463931.74272963405}, {'equip': 'Evaporator', 'val': 22339.00552412495}, {'equip': 'PreHeater', 'val': 193021.94078590907}, {'equip': 'Condenser', 'val': 741885.6243691035}, {'equip': 'Turbine', 'val': 578733.481779553}, {'equip': 'Pump', 'val': 178306.07119493186}, {'equip': 'Recuperator', 'val': 88826.8330733683}];6343103.03119846;423.9404636582173;307.7855872436465;9.02918258511444;3754.3945582220613;[{'equip': 'Superheater', 'val': 525178.3790986061}, {'equip': 'Evaporator', 'val': 91569.02664420177}, {'equip': 'PreHeater', 'val': 329541.2391787258}, {'equip': 'Condenser', 'val': 1324369.8861728453}, {'equip': 'Turbine', 'val': 1304114.4241455588}, {'equip': 'Pump', 'val': 67652.3452551034}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 1.517509678170494}, {'equip': 'Construction', 'val': 3.71789871151771}, {'equip': 'Recuperator', 'val': 151348.8949311942}];3.7937741954262347;1.517509678170494;3.71789871151771;50.378556720745316;[-9.02918258511444, -2.608596688658362, 3.2190763827684847, 8.508324725864671, 13.308645623851561, 17.665001633616562, 21.61823505913619, 25.20544460386956, 28.460327649410385, 31.4134912937222, 34.092734996896766, 36.5233074229692, 38.72813983053113, 40.7280581505569, 42.541975695043476, 44.18706826298727, 45.67893324926604, 47.031734215694456, 48.25833225054365, 49.370405321946116, 50.378556720745316];4.5795257484104575;0.780547909630103;81.6286491431178;[298.2520979632404, 298.69676736722613, 299.14143668187376, 299.5861047384161, 300.03075313327855, 300.4754014397274, 300.92004725252156, 301.364674040267, 301.8093007405094, 302.25392364367417, 302.6985282253671, 303.14313272045365, 303.58773204701504, 304.0323138227811, 304.4768955128239, 304.9214705947196, 305.36602896375086, 305.81058724792905, 306.25513741601515, 306.69967177657804];[0.0, 979246.0988647145, 1958492.197729429, 2937738.296594143, 3916984.395458857, 4896230.494323572, 5875476.593188286, 6854722.692053001, 7833968.790917714, 8813214.88978243, 9792460.988647144, 10771707.087511858, 11750953.186376572, 12730199.285241285, 13709445.384106003, 14688691.482970716, 15667937.581835428, 16647183.680700144, 17626429.77956486, 18605675.878429573];[313.0874748560221, 314.00633476428175, 314.92505019712314, 315.8381078320785, 316.7508740877928, 317.6580806859009, 318.5648463328196, 319.46614992139234, 320.36686005484347, 321.2622052097082, 322.15680118398257, 323.04612877462534, 323.93454792074107, 324.81779484210136, 325.6999701704265, 326.5770690605811, 327.45292894745864, 328.3238078905421, 329.1932757481885, 330.0578579619973, 329.99619688033755, 332.1503307049754, 334.28394439125873, 336.3966606469016, 338.4880697432556, 340.55772689719646, 342.6051494847206, 344.62981407594754, 346.6311532887228, 348.6085524716178, 350.5613462457843, 352.488814957887, 354.3901811212188, 356.2646059518917, 358.11118614074155, 359.9289510472142, 361.7168605603422, 363.4738039519573, 365.19860015098357, 366.88999999999993, 366.88999999999993, 367.16177094600704, 367.4326186054801, 367.7025371521666, 367.971520723864, 368.23956342352636, 368.5066593210967, 368.77280245499605, 369.037986833876, 369.3022064384715, 369.5654552235583, 369.8277271200355, 370.0890160371349, 370.3493158647448, 370.60862047590155, 370.866923729368, 371.1242194724198, 371.38050154371234, 371.63576377636986, 371.8900000011778, 371.8900000011778, 375.25760674743543, 378.41744145878477, 381.35718384037364, 384.07117953832096, 386.56552251585856, 388.8630063038681, 391.0055198259584, 393.0518106422074, 395.0708566676309, 397.1333754344423, 399.3040824417156, 401.6359732390307, 404.16701638514223, 406.91935769469166, 409.90075983783436, 413.1075155023893, 416.5278713657051, 420.14519197551033, 423.94046365821634];[0.0, 134248.89828083044, 268497.7965616609, 402746.6948424913, 536995.5931233218, 671244.4914041522, 805493.3896849857, 939742.2879658162, 1073991.1862466466, 1208240.0845274772, 1342488.9828083075, 1476737.8810891379, 1610986.7793699685, 1745235.6776507988, 1879484.5759316294, 2013733.4742124628, 2147982.372493293, 2282231.2707741237, 2416480.1690549543, 2550729.0673357844, 2550729.0673357844, 2887084.403570697, 3223439.73980561, 3559795.076040523, 3896150.412275436, 4232505.748510349, 4568861.084745262, 4905216.420980176, 5241571.757215088, 5577927.093450001, 5914282.429684915, 6250637.765919827, 6586993.102154739, 6923348.438389652, 7259703.774624567, 7596059.11085948, 7932414.447094393, 8268769.783329305, 8605125.119564218, 8941480.45579913, 8941480.45579913, 8996170.727100557, 9050860.998401983, 9105551.269703409, 9160241.541004833, 9214931.81230626, 9269622.083607687, 9324312.35490911, 9379002.626210539, 9433692.897511963, 9488383.168813389, 9543073.440114815, 9597763.71141624, 9652453.982717667, 9707144.254019093, 9761834.525320519, 9816524.796621945, 9871215.067923369, 9925905.339224797, 9980595.610526223, 9980595.610526223, 10727818.561491255, 11475041.512456289, 12222264.46342132, 12969487.414386353, 13716710.365351386, 14463933.316316418, 15211156.26728145, 15958379.218246482, 16705602.169211514, 17452825.12017655, 18200048.07114158, 18947271.022106614, 19694493.97307165, 20441716.92403668, 21188939.87500171, 21936162.825966746, 22683385.776931778, 23430608.72789681, 24177831.67886184];[307.78558724384277, 310.78558728221486, 310.78558728007187, 310.7855872779291, 310.78558727578616, 310.7855872736433, 310.7855872715004, 310.7855872693576, 310.78558726721485, 310.7855872650719, 310.785587262929, 310.7855872607862, 310.7855872586435, 310.7855872565005, 310.78558725435767, 310.7855872522148, 310.785587250072, 310.7855872479291, 314.57540709431623, 323.0243738946787, 323.03747485602213, 324.2074382607375, 325.3789192257395, 326.5518775622009, 327.727117117039, 328.90341748031756, 330.08072674814696, 331.2594436932021, 332.4389528000063, 333.61907615947, 334.7999540533105, 335.9813062930672, 337.16293966199936, 338.344854111042, 339.5268912146948, 340.7089288346066, 341.8909211642763, 343.07266300896765, 344.2541695250407, 345.435423940564];[0.0, 979246.0988647145, 1958492.197729429, 2937738.296594143, 3916984.395458857, 4896230.494323572, 5875476.593188286, 6854722.692053001, 7833968.790917714, 8813214.88978243, 9792460.988647144, 10771707.087511858, 11750953.186376572, 12730199.285241285, 13709445.384106003, 14688691.482970716, 15667937.581835428, 16647183.680700144, 17626429.77956486, 18605675.878429573, 18605675.878429573, 18739924.776710402, 18874173.674991235, 19008422.573272064, 19142671.471552894, 19276920.369833726, 19411169.26811456, 19545418.16639539, 19679667.064676218, 19813915.96295705, 19948164.86123788, 20082413.759518713, 20216662.657799542, 20350911.55608037, 20485160.454361204, 20619409.352642037, 20753658.250922866, 20887907.149203695, 21022156.04748453, 21156404.945765357];[346.6610459787897, 348.26616706097684, 349.8708768798889, 351.4751595809823, 353.07899900877874, 354.6823786946598, 356.28528184680863, 357.88769134230273, 359.4895897207977, 361.0909591799411, 362.69178157212326, 364.2920384024663, 365.89171082789056, 367.4907796571321, 369.0892253515697, 370.6870280266979, 372.2841674542516, 373.88062306474905, 375.47637395046206, 377.0713988686899, 377.0713988686899, 377.3306745922304, 377.5899304596434, 377.84916637712683, 378.1083822506608, 378.3675779859998, 378.6267534886672, 378.88590866395845, 379.1450434169486, 379.40415765247485, 379.6632512751672, 379.92232418940654, 380.1813762993725, 380.4404075090058, 380.69941772202395, 380.9584068419311, 381.2173747719936, 381.4763214152664, 381.73524667458287, 381.99415045254835, 381.99415045254835, 385.5293012126666, 389.06017009666806, 392.5864965689052, 396.1080127838395, 399.62444374964684, 403.1355074633655, 406.6409150132119, 410.1403706448455, 413.63357178931375, 417.12020905104964, 420.5999661549409, 424.072519851748, 427.5375397814438, 430.99468829417515, 434.4436202285231, 437.8839826467627, 441.31541452663583, 444.73754640892423, 448.15000000008433];[2550729.0673357844, 2887084.403570697, 3223439.73980561, 3559795.076040523, 3896150.412275436, 4232505.748510349, 4568861.084745262, 4905216.420980176, 5241571.757215088, 5577927.093450001, 5914282.429684915, 6250637.765919827, 6586993.102154739, 6923348.438389652, 7259703.774624567, 7596059.11085948, 7932414.447094393, 8268769.783329305, 8605125.119564218, 8941480.45579913, 8941480.45579913, 8996170.727100557, 9050860.998401983, 9105551.269703409, 9160241.541004833, 9214931.81230626, 9269622.083607687, 9324312.35490911, 9379002.626210539, 9433692.897511963, 9488383.168813389, 9543073.440114815, 9597763.71141624, 9652453.982717667, 9707144.254019093, 9761834.525320519, 9816524.796621945, 9871215.067923369, 9925905.339224797, 9980595.610526223, 9980595.610526223, 10727818.561491255, 11475041.512456289, 12222264.46342132, 12969487.414386353, 13716710.365351386, 14463933.316316418, 15211156.26728145, 15958379.218246482, 16705602.169211514, 17452825.12017655, 18200048.07114158, 18947271.022106614, 19694493.97307165, 20441716.92403668, 21188939.87500171, 21936162.825966746, 22683385.776931778, 23430608.72789681, 24177831.67886184];[307.78558724384277, 323.03747485602213];[0, 18605675.878429573];[330.0578579619973, 345.435423940564];[2550729.0673357844, 21156404.945765357];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-53043.99834908963, -132609.99587272407, -265219.99174544815, -530439.9834908963, -1326099.9587272406, -2652199.917454481, -5304399.834908962, -7956599.752363442, -10608799.669817924, -2652199.917454481];[0.34207042941009436, 0.5272075907020888, 0.7783271219749484, 1.2033084598985277, 2.2679286067098827, 3.7937741954262347, 6.5016638839508145, 8.995404701874303, 11.368581470238276, 3.7937741954262347];[0.8141276219960246, 1.2547540658709713, 1.8524185503003774, 2.863874134558496, 5.397670083969521, 9.02918258511444, 15.473960043802936, 21.40906319046084, 27.057223899167095, 9.02918258511444];[0.10124881052334786, 1.3697666603955743, 3.679539041595244, 8.562125614898157, 23.925981636009443, 50.378556720745316, 104.45425865932553, 159.25908000960692, 214.47438958072462, 50.378556720745316];[368.00749894677216, 226.87298310422605, 167.46856371911093, 129.45478437069542, 97.59566014337429, 81.6286491431178, 69.94644550397051, 64.51646798895753, 61.152950879880215, 81.6286491431178];[-2403970.3257302768, -2404963.688576812];[-2376130.134805344, -2378288.263976066];[-2384851.8758602864, -2388466.0142574525];
True;False;['water', 1];default;TQ;448.15;0;50;['air', 1];default;120;0.6;['IsoButane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];2460737.9296250907;5054753.465909193;429.90132924171945;308.43719158992525;-2460737.9296249696;-2460737.9296249696;369182.0230875272;-2696175.4800766716;-3046898.4020098224;350722.9219331508;22244036.766787816;31836397.879867546;19197138.362673536;0.12120891132954267;0.6986982902627413;0.08468845911055968;0.42550348653734993;0.5057907789558218;[{'equip': 'Reinjected', 'val': 705623.5791440078}, {'equip': 'Rejected', 'val': 300197.9712539473}, {'equip': 'Superheater', 'val': 130061.66410590708}, {'equip': 'Evaporator', 'val': 19049.492755884305}, {'equip': 'PreHeater', 'val': 622672.9983453201}, {'equip': 'Condenser', 'val': 754821.5921871164}, {'equip': 'Turbine', 'val': 605447.628175335}, {'equip': 'Pump', 'val': 150628.56129963743}, {'equip': 'Recuperator', 'val': 1033.8048639362678}];5054753.465909193;429.90132924171945;308.43719158992525;11.468512443035866;4660.598881728024;[{'equip': 'Superheater', 'val': 311300.0102688576}, {'equip': 'Evaporator', 'val': 94336.84744477308}, {'equip': 'PreHeater', 'val': 577569.6969026994}, {'equip': 'Condenser', 'val': 1356987.1083002214}, {'equip': 'Turbine', 'val': 2383865.9573877677}, {'equip': 'Pump', 'val': 60305.33490773466}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 1.927481082863171}, {'equip': 'Construction', 'val': 4.722328653014768}, {'equip': 'Recuperator', 'val': 34337.75194587356}];4.818702707157927;1.927481082863171;4.722328653014768;47.938436858169815;[-11.468512443035866, -5.027224812946914, 0.8167762711177593, 6.118535082460564, 10.928044428858804, 15.290707895655649, 19.247759874636778, 22.83664722857406, 26.091376090550412, 29.042826978350245, 31.719041114400973, 34.145480578341015, 36.34526467986652, 38.33938472188983, 40.146899126242545, 41.78511071437114, 43.2697277720636, 44.61501037872044, 45.833903346688636, 46.93815699347907, 47.938436858169815];3.180004782335997;0.6156648130348599;101.99041684590506;[298.25209799105374, 298.7351082096268, 299.21811833113827, 299.70111976691766, 300.1841080824807, 300.6670963019473, 301.1500667696805, 301.6330325835169, 302.1159939171337, 302.5989367238214, 303.08187943630077, 303.56480824618313, 304.04772735004786, 304.53064636062805, 305.01354156570386, 305.49643636531016, 305.97932160532525, 306.46219158981467, 306.94506148282704, 307.4279115551453];[0.0, 1010375.703298607, 2020751.406597214, 3031127.109895821, 4041502.813194428, 5051878.516493035, 6062254.219791642, 7072629.923090249, 8083005.626388856, 9093381.329687463, 10103757.03298607, 11114132.736284677, 12124508.439583285, 13134884.142881893, 14145259.846180499, 15155635.549479105, 16166011.252777712, 17176386.956076317, 18186762.659374926, 19197138.362673536];[312.09524332675744, 312.10844933353223, 312.12165534030703, 312.1348613470818, 312.14806735385656, 312.1612733606313, 312.1744793674061, 312.1876853741809, 312.2008913809556, 312.21409738773036, 312.22730339450516, 312.2405094012799, 312.2537154080547, 312.2669214148294, 312.2801274216042, 312.29333342837896, 312.3065394351538, 312.3197454419285, 312.3329514487033, 312.3461574554781, 312.2968739303897, 317.9650262426795, 323.55220634167415, 329.058383776348, 334.48335613118275, 339.8267173138885, 345.0878207578638, 350.26573611621063, 355.359197833365, 360.36654346150976, 365.2856384360473, 370.11378222835856, 374.8475886826579, 379.4828312749058, 384.01424207264876, 388.43525118116827, 392.73765166432304, 396.9111750339161, 400.9429695221138, 404.81699999999995, 404.81699999999995, 405.0889191653114, 405.359914284705, 405.62997708049505, 405.8990991624943, 406.16727202804356, 406.43448706232147, 406.70073553843537, 406.966008618171, 407.2302973524214, 407.49359268229034, 407.75588543983474, 408.0171663494853, 408.27742602943454, 408.5366549933394, 408.7948436522629, 409.0519823168664, 409.30806119992246, 409.5630704190814, 409.81699999999887, 409.81699999999887, 411.23458437211366, 412.6153197146532, 413.95727801260165, 415.25852518485556, 416.5171912255375, 417.7315671660654, 418.90023244170106, 420.0222131372031, 421.09716596123354, 422.1255745604993, 423.10893507949453, 424.04989967803385, 424.95234456251364, 425.8213371243135, 426.6629955230364, 427.48425798851764, 428.292598257041, 429.09572935271717, 429.9013292417182];[0.0, 1831.1095028038012, 3662.2190056076024, 5493.328508411404, 7324.438011215205, 9155.547514015734, 10986.657016819534, 12817.766519623336, 14648.876022427137, 16479.98552523094, 18311.09502803474, 20142.204530838542, 21973.314033642342, 23804.423536446142, 25635.533039249945, 27466.642542050475, 29297.752044854275, 31128.861547658074, 32959.97105046188, 34791.08055326568, 34791.08055326568, 826299.807823436, 1617808.5350936064, 2409317.2623637784, 3200825.9896339504, 3992334.7169041205, 4783843.444174291, 5575352.171444463, 6366860.898714635, 7158369.625984805, 7949878.353254975, 8741387.080525147, 9532895.807795318, 10324404.535065489, 11115913.26233566, 11907421.989605831, 12698930.716876002, 13490439.444146171, 14281948.171416344, 15073456.898686513, 15073456.898686513, 15130357.519844498, 15187258.141002486, 15244158.76216047, 15301059.383318458, 15357960.004476443, 15414860.62563443, 15471761.246792415, 15528661.867950402, 15585562.489108387, 15642463.110266374, 15699363.73142436, 15756264.352582347, 15813164.973740332, 15870065.594898319, 15926966.216056304, 15983866.837214291, 16040767.458372276, 16097668.079530263, 16154568.700688249, 16154568.700688249, 16476898.129458817, 16799227.558229387, 17121556.986999955, 17443886.415770523, 17766215.84454109, 18088545.27331166, 18410874.702082228, 18733204.130852796, 19055533.559623364, 19377862.988393933, 19700192.4171645, 20022521.84593507, 20344851.274705637, 20667180.70347621, 20989510.132246777, 21311839.561017346, 21634168.989787914, 21956498.418558482, 22278827.84732905];[308.4371915899252, 311.4371915899451, 311.437191589937, 311.43719158992883, 311.4371915899207, 311.43719158991263, 311.43719158990444, 311.4371915898963, 311.43719158988824, 311.4371915898802, 311.4371915898718, 311.4371915898637, 311.43719158985544, 311.4371915898474, 311.4371915898392, 311.43719158983095, 311.437191589823, 311.43719158981474, 312.65898346285456, 322.0400648705172, 322.04524332675766, 322.0621611444347, 322.07907896211174, 322.0959967797888, 322.1129145974658, 322.12983241514286, 322.1467502328199, 322.16366805049694, 322.18058586817403, 322.197503685851, 322.2144215035281, 322.23133932120516, 322.2482571388822, 322.26517495655924, 322.2820927742363, 322.2990105919133, 322.31592840959036, 322.3328462272674, 322.34976404494444, 322.3666818626215];[0.0, 1010375.703298607, 2020751.406597214, 3031127.109895821, 4041502.813194428, 5051878.516493035, 6062254.219791642, 7072629.923090249, 8083005.626388856, 9093381.329687463, 10103757.03298607, 11114132.736284677, 12124508.439583285, 13134884.142881893, 14145259.846180499, 15155635.549479105, 16166011.252777712, 17176386.956076317, 18186762.659374926, 19197138.362673536, 19197138.362673536, 19198969.47217634, 19200800.581679143, 19202631.691181947, 19204462.80068475, 19206293.91018755, 19208125.019690357, 19209956.12919316, 19211787.238695964, 19213618.348198768, 19215449.45770157, 19217280.567204375, 19219111.67670718, 19220942.786209982, 19222773.895712785, 19224605.005215585, 19226436.11471839, 19228267.224221192, 19230098.333724, 19231929.443226803];[343.71595747713957, 347.49418354852304, 351.27017331954505, 355.04371933394685, 358.8146046292699, 362.58260208113853, 366.3474740453014, 370.10897222343016, 373.8668376918889, 377.62080104406925, 381.37058260625275, 385.1158926950411, 388.85643189081145, 392.5918913072642, 396.3219528416384, 400.0462893936205, 403.7645650441516, 407.47643518759946, 411.18154661256324, 414.8795375280417, 414.8795375280417, 415.1450975529259, 415.4106187291301, 415.67610091708707, 415.94154397753175, 416.2069477695849, 416.47231215333323, 416.7376369882885, 417.0029221337131, 417.2681674486456, 417.5333727918897, 417.7985380220094, 418.06366299733736, 418.32874757597256, 418.5937916157754, 418.8587949743702, 419.1237575091524, 419.3886790772716, 419.6535595356453, 419.91839874095314, 419.91839874095314, 421.4178685579574, 422.9159837085234, 424.4127177046045, 425.9080438081619, 427.40193502825406, 428.89436411784783, 430.3853035703446, 431.87472561583934, 433.3626022170994, 434.84890506525323, 436.33360557522116, 437.8166748808317, 439.29808382969566, 440.7778029777404, 442.2558025835045, 443.7320526021034, 445.2065226789092, 446.6791821429599, 448.15000000008433];[34791.08055326568, 826299.807823436, 1617808.5350936064, 2409317.2623637784, 3200825.9896339504, 3992334.7169041205, 4783843.444174291, 5575352.171444463, 6366860.898714635, 7158369.625984805, 7949878.353254975, 8741387.080525147, 9532895.807795318, 10324404.535065489, 11115913.26233566, 11907421.989605831, 12698930.716876002, 13490439.444146171, 14281948.171416344, 15073456.898686513, 15073456.898686513, 15130357.519844498, 15187258.141002486, 15244158.76216047, 15301059.383318458, 15357960.004476443, 15414860.62563443, 15471761.246792415, 15528661.867950402, 15585562.489108387, 15642463.110266374, 15699363.73142436, 15756264.352582347, 15813164.973740332, 15870065.594898319, 15926966.216056304, 15983866.837214291, 16040767.458372276, 16097668.079530263, 16154568.700688249, 16154568.700688249, 16476898.129458817, 16799227.558229387, 17121556.986999955, 17443886.415770523, 17766215.84454109, 18088545.27331166, 18410874.702082228, 18733204.130852796, 19055533.559623364, 19377862.988393933, 19700192.4171645, 20022521.84593507, 20344851.274705637, 20667180.70347621, 20989510.132246777, 21311839.561017346, 21634168.989787914, 21956498.418558482, 22278827.84732905];[308.4371915899252, 322.04524332675766];[0, 19197138.362673536];[312.3461574554781, 322.3666818626215];[34791.08055326568, 19231929.443226803];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-53923.50960153342, -134808.7740038336, -269617.5480076672, -539235.0960153344, -1348087.7400383358, -2696175.4800766716, -5392350.960153343, -8088526.440230015, -10784701.920306686, -2696175.4800766716];[0.4668571475262939, 0.7328634675136867, 1.0779485106286983, 1.6389359936603511, 2.9790753122480584, 4.818702707157927, 7.968908734071623, 10.79750369562339, 13.448491319686246, 4.818702707157927];[1.1111200111125794, 1.7442150526825744, 2.565517455296302, 3.900667664911636, 7.090199243150379, 11.468512443035866, 18.96600278709046, 25.698058795583666, 32.007409340853265, 11.468512443035866];[-0.30262673195364026, 0.7220379402578854, 2.764357308451231, 7.288828126985466, 22.029461304002208, 47.938436858169815, 101.55765697011253, 156.27187641646728, 211.59080116460694, 47.938436858169815];[494.0640456296195, 310.22893540133316, 228.1535604471568, 173.44477895355084, 126.10744068530735, 101.99041684590506, 84.33310508942975, 76.17831117187019, 71.1611256700829, 101.99041684590506];[-2460737.9296250907, -2460737.9296250907];[-2432092.067227242, -2436641.270394928];[-2443730.375853296, -2447073.60538278];
