is Cycle regenerated;Hot fluid tables;Hot fluid comp;Hot fluid engine;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;Working fluid comp;Working fluid engine;MaxSuperheat;MinSuperheat;TestMassRates;DrillingCosts;ObjFunc;Var 0;Var 1;Var 2;Var 3;Var 4;Var 5;Var 6;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Pmax;Tmax;Tmin;Cost;SpecificCost;SpecificCost_exDrilling;Costs;PrimaryCosts;SecondaryCosts;ConstructionCosts;NPV;NPV_profile;ROI;IRR;LCOE;T_coolant;Q_coolant;T_wf_heating;Q_wf_heating;T_wf_cooling;Q_wf_cooling;T_geofluid;Q_geofluid;T_recu_low;Q_recu_low;T_recu_high;Q_recu_high;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;Turbine_Stages;Turbine_HStages;Turbine_VStages;Turbine_SP;fmin;fmax;favg;
False;False;['water', 1];default;TQ;473.15;0.2;50;['air', 1];default;120;0.6;['Cyclopentane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];0;-2131.1518517003174;1463181.236915394;446.58383819739714;367.92396595257406;10.811671664670861;25.874520645170776;20.858578718951573;28.359378676435753;-3140957.3440005793;-3140957.3440005793;102339.6974389294;-3333866.8327673282;-3431089.545334311;97222.71256698293;34074322.551487945;56796276.109258525;30643233.005578298;0.09784103052172775;0.5999393778201136;0.058698686976484095;0.21715145767599228;0.3507454339194014;[{'equip': 'Reinjected', 'val': 3401455.516572713}, {'equip': 'Rejected', 'val': 2446180.7339572483}, {'equip': 'Superheater', 'val': 62612.43807489425}, {'equip': 'Evaporator', 'val': 1111115.4112895504}, {'equip': 'PreHeater', 'val': 611200.8458139533}, {'equip': 'Condenser', 'val': 3788376.656054302}, {'equip': 'Turbine', 'val': 468710.2386641782}, {'equip': 'Pump', 'val': 31984.626061115414}];1463181.236915394;446.58383819739714;367.92396595257406;6.705509163300052;2134.8615816473866;2134.8615816473866;[{'equip': 'Superheater', 'val': 58992.68054908458}, {'equip': 'Evaporator', 'val': 372194.5144227229}, {'equip': 'PreHeater', 'val': 250346.42201600838}, {'equip': 'Condenser', 'val': 470871.113208058}, {'equip': 'Turbine', 'val': 1641135.635941364}, {'equip': 'Pump', 'val': 23900.458778750275}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 1.1269763299663953}, {'equip': 'Construction', 'val': 2.7610920084176684}];2.8174408249159884;1.1269763299663953;2.7610920084176684;69.97084187120635;[-6.705509163300052, 1.5392440440503226, 9.027624638066499, 15.828829648700577, 22.005737728790855, 27.61548531712845, 32.709990310735776, 37.33642802539481, 41.53766378855025, 45.35264611336619, 48.816764043336356, 51.96217193016524, 54.81808461067734, 57.4110456785697, 59.76517130144258, 61.902371810488866, 63.84255308746514, 65.60379958925881, 67.20254068282883, 68.65370181100597, 69.97084187120635];9.434829058793035;1.3515687825226412;48.22629998486685;[298.2520974452985, 301.0330915190948, 303.8140850435721, 306.59448315360817, 309.37486171147907, 312.15459766891746, 314.93429069292347, 317.7132979372136, 320.49223445069555, 323.2704460848732, 326.0485547420196, 328.8259035813063, 331.60311272314755, 334.3795313547927, 337.15576907841074, 339.93118993092116, 342.7063841696083, 345.4807395896987, 348.25481820203083, 351.0280405377789];[0.0, 1612801.7371357, 3225603.4742714, 4838405.211407101, 6451206.9485428, 8064008.685678499, 9676810.422814202, 11289612.159949899, 12902413.8970856, 14515215.634221299, 16128017.371356998, 17740819.1084927, 19353620.845628403, 20966422.5827641, 22579224.319899797, 24192026.057035502, 25804827.7941712, 27417629.5313069, 29030431.268442597, 30643233.005578298];[368.64707574993264, 372.3442268444027, 376.00397154198794, 379.62691121234064, 383.21359915973954, 386.7645392359183, 390.2801841916641, 393.76093370552934, 397.2071320141981, 400.61906506454096, 403.9969570859889, 407.34096646473586, 410.65118077384074, 413.92761077883824, 417.17018319307203, 420.37873189683404, 423.5529872547854, 426.692563058722, 429.79694047733034, 432.8654481944887, 432.8654481944887, 435.8654481944933, 435.86544819449307, 435.8654481944929, 435.8654481944929, 435.86544819449256, 435.8654481944924, 435.8654481944924, 435.86544819449216, 435.8654481944918, 435.86544819449165, 435.8654481944912, 435.86544819449136, 435.865448194491, 435.8654481944907, 435.8654481944907, 435.86544819449045, 435.8654481944903, 435.8654481944901, 437.86544819448983, 437.86544819448983, 438.3230764021317, 438.78089048212115, 439.2388810553278, 439.6970389534207, 440.1553552134366, 440.6138210725181, 441.0724279628177, 441.53116750656136, 441.99003151126317, 442.44901196508965, 442.90810103236277, 443.36729104920175, 443.82657451929447, 444.28594410979684, 444.745392647353, 445.2049131142336, 445.66449857263433, 446.12414245417443, 446.5838381082447];[0.0, 603399.104772345, 1206798.209544688, 1810197.314317033, 2413596.419089376, 3016995.5238617207, 3620394.628634066, 4223793.733406409, 4827192.838178754, 5430591.942951099, 6033991.047723441, 6637390.152495787, 7240789.257268132, 7844188.362040474, 8447587.46681282, 9050986.571585163, 9654385.676357508, 10257784.781129854, 10861183.885902198, 11464582.99067454, 11464582.99067454, 12579795.20282525, 13695007.414975958, 14810219.627126671, 15925431.83927738, 17040644.051428087, 18155856.2635788, 19271068.475729506, 20386280.687880218, 21501492.900030926, 22616705.112181637, 23731917.32433234, 24847129.536483057, 25962341.748633765, 27077553.960784473, 28192766.172935184, 29307978.385085892, 30423190.597236603, 31538402.809387308, 32653615.021538023, 32653615.021538023, 32728389.102061752, 32803163.182585474, 32877937.263109207, 32952711.343632936, 33027485.42415666, 33102259.504680388, 33177033.58520411, 33251807.66572784, 33326581.746251572, 33401355.826775294, 33476129.907299023, 33550903.987822752, 33625678.06834648, 33700452.14887021, 33775226.22939393, 33850000.30991766, 33924774.39044139, 33999548.47096511, 34074322.55148884];[367.9239659525732, 370.92396595271515, 370.9239659527119, 370.92396595270833, 370.92396595270463, 370.92396595270117, 370.9239659526977, 370.923965952694, 370.9239659526902, 370.9239659526869, 370.92396595268303, 370.92396595267985, 370.9239659526763, 370.9239659526727, 370.92396595266916, 370.9239659526648, 370.923965952662, 379.94562928285626, 392.71887681134234, 405.12839073784335];[0.0, 1612801.7371357, 3225603.4742714, 4838405.211407101, 6451206.9485428, 8064008.685678499, 9676810.422814202, 11289612.159949899, 12902413.8970856, 14515215.634221299, 16128017.371356998, 17740819.1084927, 19353620.845628403, 20966422.5827641, 22579224.319899797, 24192026.057035502, 25804827.7941712, 27417629.5313069, 29030431.268442597, 30643233.005578298];[405.84417629974, 408.6728855437935, 411.49762288063437, 414.3182284168395, 417.134539382216, 419.9463901104364, 422.7536120081756, 425.5560335126563, 428.35348003761067, 431.14577390720547, 433.93273427947986, 436.7141770556351, 439.4899147801172, 442.25975652692557, 445.0235077744084, 447.7809702675941, 450.5319418678535, 453.2762163896016, 456.01358342356457, 458.74382814617275, 458.74382814617275, 463.7704209225314, 468.770501803246, 473.1499999999872, 473.1499999999884, 473.1499999999905, 473.1499999999923, 473.1499999999943, 473.149999999996, 473.1499999999978, 473.1499999999993, 473.1500000000012, 473.1500000000029, 473.15000000000447, 473.1500000000068, 473.15000000000805, 473.1500000000101, 473.15000000001174, 473.15000000001356, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.15000000001527, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.15000000001527, 473.1500000000153, 473.1500000000153, 473.1500000000153];[0.0, 603399.104772345, 1206798.209544688, 1810197.314317033, 2413596.419089376, 3016995.5238617207, 3620394.628634066, 4223793.733406409, 4827192.838178754, 5430591.942951099, 6033991.047723441, 6637390.152495787, 7240789.257268132, 7844188.362040474, 8447587.46681282, 9050986.571585163, 9654385.676357508, 10257784.781129854, 10861183.885902198, 11464582.99067454, 11464582.99067454, 12579795.20282525, 13695007.414975958, 14810219.627126671, 15925431.83927738, 17040644.051428087, 18155856.2635788, 19271068.475729506, 20386280.687880218, 21501492.900030926, 22616705.112181637, 23731917.32433234, 24847129.536483057, 25962341.748633765, 27077553.960784473, 28192766.172935184, 29307978.385085892, 30423190.597236603, 31538402.809387308, 32653615.021538023, 32653615.021538023, 32728389.102061752, 32803163.182585474, 32877937.263109207, 32952711.343632936, 33027485.42415666, 33102259.504680388, 33177033.58520411, 33251807.66572784, 33326581.746251572, 33401355.826775294, 33476129.907299023, 33550903.987822752, 33625678.06834648, 33700452.14887021, 33775226.22939393, 33850000.30991766, 33924774.39044139, 33999548.47096511, 34074322.55148884];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-66677.33665534656, -166693.3416383664, -333386.6832767328, -666773.3665534656, -1666933.4163836641, -3333866.8327673282, -6667733.6655346565, -10001600.498301983, -13335467.331069313, -3333866.8327673282];[0.3077316453523981, 0.46826851250955703, 0.6732370530541234, 1.0016793855607113, 1.7733344110614755, 2.8174408249159884, 4.586151580940772, 6.163564417153144, 7.636683467366177, 2.8174408249159884];[0.7324013159387075, 1.1144790597727456, 1.6023041862688134, 2.383996937634493, 4.220535898326312, 6.705509163300052, 10.915040762639038, 14.669283312824483, 18.1753066523315, 6.705509163300052];[0.5435257940980667, 2.383845005264496, 5.66415572674405, 12.502244909675152, 33.744008158530924, 69.97084187120635, 143.51232807369965, 217.70513233526935, 292.2530289383418, 69.97084187120635];[263.3730318727092, 160.307592323091, 115.23838156382224, 85.72902420789696, 60.70853841900162, 48.22629998486685, 39.25071290984721, 35.16736464394563, 32.67938979673657, 48.22629998486685];1;0.87797367331953;0.9872559014995648;0.18596524574157136;[2242.8753553976176, 2242.8753553976176, 2242.8753553976176, 2242.8753553976176, 2242.8753553976176, 2242.8753553976176, 2242.8753553976176, 2237.5685453361875, 2225.117615929672, 2225.117615929672, 2163.7206180278235, 2163.7206180278235, 2163.7206180278235, 2135.965101552575, 2135.965101552575, 2135.965101552575, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.2654999971796, 2133.065870148674, 2133.065870148674, 2132.434171197477, 2131.293505881062, 2131.1518517003174];[1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 3160.720404073637, 2744.6212532083205, 2539.566561128204, 2487.7174605030677, 2436.5850616033686, 2400.17327806708, 2383.5416778935223, 2366.5735975271955, 2335.226742505832, 2322.4212284849095, 2304.9830519966195, 2284.1333264275204, 2268.377639591691, 2256.7583491584355, 2249.072363292679, 2240.366678667414, 2223.472431328887, 2206.8194199261898, 2193.510406673313, 2183.9226305798875, 2168.1390095203046, 2160.8540385232577];[933520.862184752, 905022.4130068037, 881285.4539757768, 843286.8010731399, 753053.7407642909, 648570.7195433542, 534592.5372594772, 349391.55539825244, 126185.27769831217, 2577.2983686986195, 2454.6527498586174, 2407.1491910521345, 2379.029617468388, 2350.6425718637947, 2329.389771519019, 2315.5040521186856, 2298.589008048388, 2281.989333738206, 2265.9305017762435, 2254.41201181419, 2241.7581325785955, 2231.671869348408, 2220.5128415870013, 2209.9829321678844, 2198.9482857214816, 2185.6000560303514, 2175.26824182109, 2166.584670050931, 2158.49274711361, 2151.3000878922, 2146.3934953422927];
False;False;['water', 1];default;TQ;473.15;0.2;50;['air', 1];default;120;0.6;['Cyclopentane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];1;-2378.4685609324165;1783903.3239960966;454.2780524639628;331.24224150508286;15.304892229362128;17.537872605601713;18.31299749260897;19.81363150308032;-6212289.0796034215;-6212289.0796034215;323896.0157436167;-6598556.019461356;-6906257.234417792;307701.21495643584;42387812.21081215;56796276.109258525;35481554.97456998;0.1556710685289442;0.7463132288685805;0.11617937779525842;0.42628944053806916;0.5135344363145229;[{'equip': 'Reinjected', 'val': 1507715.2660512803}, {'equip': 'Rejected', 'val': 1122039.7211040205}, {'equip': 'Superheater', 'val': 24624.514967560768}, {'equip': 'Evaporator', 'val': 733301.2971267141}, {'equip': 'PreHeater', 'val': 920807.2125732256}, {'equip': 'Condenser', 'val': 3205001.188178078}, {'equip': 'Turbine', 'val': 1005172.5504267197}, {'equip': 'Pump', 'val': 54132.08227124711}];1783903.3239960966;454.2780524639628;331.24224150508286;14.91597940295431;2401.04399711974;2240.0727372208307;[{'equip': 'Superheater', 'val': 55206.38249761209}, {'equip': 'Evaporator', 'val': 523596.2060236773}, {'equip': 'PreHeater', 'val': 563574.3467654419}, {'equip': 'Condenser', 'val': 801260.2529245669}, {'equip': 'Turbine', 'val': 3871706.109280706}, {'equip': 'Pump', 'val': 31706.871816529663}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 2.338820067723413}, {'equip': 'Construction', 'val': 5.730109165922363}];5.847050169308534;2.338820067723413;5.730109165922363;136.13780756005733;[-14.91597940295431, 1.34086958100238, 16.104586714729905, 29.511880852034178, 41.68697106762186, 52.74272601802177, 62.78169947437523, 71.89707148191687, 80.17350374042628, 87.68791701768549, 94.5101976969046, 100.70383991270566, 106.32652914269582, 111.430672587566, 116.06388118715712, 120.2694076786205, 124.08654470164436, 127.55098659106997, 130.69515816575827, 133.54851352127113, 136.13780756005733];8.12697744360611;1.1978257786211672;54.20050067856624;[298.25209749602925, 299.2695714312774, 300.28704516446214, 301.3045186955834, 302.32199202464113, 303.3393317808858, 304.35663994984503, 305.37394792340126, 306.3912557015545, 307.408452218183, 308.4255801679741, 309.4427079287041, 310.4598355003732, 311.47687968686523, 312.493812694371, 313.5107455188595, 314.52767816033077, 315.54456089717695, 316.56128417472155, 317.5780072750135];[0.0, 1867450.2618194725, 3734900.523638945, 5602350.785458418, 7469801.04727789, 9337251.309097363, 11204701.570916835, 13072151.832736308, 14939602.09455578, 16807052.356375255, 18674502.618194725, 20541952.880014196, 22409403.14183367, 24276853.403653145, 26144303.665472616, 28011753.927292086, 29879204.18911156, 31746654.45093103, 33614104.71275051, 35481554.97456998];[332.2100681280443, 339.1198166526242, 345.90169090820035, 352.5604190224966, 359.10040331085906, 365.5257041030486, 371.84002724301735, 378.0467128553225, 384.1487232780043, 390.1486281876428, 396.0485848839128, 401.8503114475349, 407.5550499559411, 413.16351609897686, 418.6758301543486, 424.0914221432697, 429.4089005836986, 434.6258687635548, 439.7386633266691, 444.74197426478617, 444.74197426478617, 447.74197426478486, 447.74197426478503, 447.74197426478486, 447.741974264785, 447.7419742647849, 447.74197426478503, 447.741974264785, 447.741974264785, 447.7419742647852, 447.7419742647853, 447.7419742647852, 447.7419742647852, 447.7419742647852, 447.74197426478514, 447.74197426478514, 447.7419742647852, 447.7419742647853, 447.7419742647853, 449.74197426478537, 449.74197426478537, 449.9795830814324, 450.2173302193339, 450.45521335305386, 450.693230187182, 450.9313784558589, 451.1696559223084, 451.4080603783819, 451.6465896441103, 451.88524156726476, 452.12401402292613, 452.36290491306323, 452.6019121661185, 452.84103373660304, 453.0802676046971, 453.3196117758608, 453.5590642804506, 453.7986231733438, 454.03828653356925, 454.27805246394644];[0.0, 1082254.5358745574, 2164509.071749115, 3246763.6076236735, 4329018.143498231, 5411272.679372789, 6493527.215247347, 7575781.751121904, 8658036.286996461, 9740290.82287102, 10822545.358745577, 11904799.894620134, 12987054.430494694, 14069308.966369253, 15151563.502243808, 16233818.038118368, 17316072.573992923, 18398327.109867483, 19480581.645742036, 20562836.181616593, 20562836.181616593, 21667536.519919086, 22772236.858221576, 23876937.19652407, 24981637.53482656, 26086337.87312905, 27191038.211431548, 28295738.54973404, 29400438.888036534, 30505139.226339027, 31609839.564641517, 32714539.902944006, 33819240.2412465, 34923940.57954899, 36028640.917851485, 37133341.25615397, 38238041.594456464, 39342741.93275896, 40447442.27106145, 41552142.60936394, 41552142.60936394, 41596125.21996644, 41640107.83056894, 41684090.44117144, 41728073.05177393, 41772055.66237643, 41816038.27297893, 41860020.88358143, 41904003.49418393, 41947986.104786426, 41991968.71538892, 42035951.325991414, 42079933.93659392, 42123916.54719642, 42167899.157798916, 42211881.768401414, 42255864.379003905, 42299846.9896064, 42343829.6002089, 42387812.2108114];[331.2422415050824, 334.24224150602015, 334.2422415060118, 334.24224150600355, 334.24224150599537, 334.242241505987, 334.24224150597865, 334.2422415059703, 334.24224150596217, 334.24224150595364, 334.2422415059453, 334.24224150593716, 334.2422415059285, 334.2422415059205, 334.2422415059124, 334.2422415059041, 334.2422415058955, 348.1026196521097, 363.9062118883328, 378.9987541121816];[0.0, 1867450.2618194725, 3734900.523638945, 5602350.785458418, 7469801.04727789, 9337251.309097363, 11204701.570916835, 13072151.832736308, 14939602.09455578, 16807052.356375255, 18674502.618194725, 20541952.880014196, 22409403.14183367, 24276853.403653145, 26144303.665472616, 28011753.927292086, 29879204.18911156, 31746654.45093103, 33614104.71275051, 35481554.97456998];[366.54557460860616, 371.68946102006953, 376.82637347906234, 381.9556132514888, 387.0764463678752, 392.18810497981053, 397.28978867338907, 402.3806656130749, 407.4598734295123, 412.52651979441316, 417.5796826471403, 422.6184100522061, 427.641719676919, 432.6485978823968, 437.63799842838813, 442.60884078245937, 447.5600080336945, 452.4903443973838, 457.3986522962199, 462.28368899501845, 462.28368899501845, 467.24469878899606, 472.1786848419845, 473.14999999993705, 473.14999999994143, 473.14999999994694, 473.14999999995143, 473.14999999995666, 473.1499999999614, 473.1499999999659, 473.1499999999712, 473.1499999999758, 473.1499999999807, 473.14999999998633, 473.1499999999906, 473.149999999996, 473.1500000000009, 473.1500000000055, 473.15000000001106, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.15000000001527, 473.1500000000153, 473.15000000001527, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153, 473.1500000000153];[0.0, 1082254.5358745574, 2164509.071749115, 3246763.6076236735, 4329018.143498231, 5411272.679372789, 6493527.215247347, 7575781.751121904, 8658036.286996461, 9740290.82287102, 10822545.358745577, 11904799.894620134, 12987054.430494694, 14069308.966369253, 15151563.502243808, 16233818.038118368, 17316072.573992923, 18398327.109867483, 19480581.645742036, 20562836.181616593, 20562836.181616593, 21667536.519919086, 22772236.858221576, 23876937.19652407, 24981637.53482656, 26086337.87312905, 27191038.211431548, 28295738.54973404, 29400438.888036534, 30505139.226339027, 31609839.564641517, 32714539.902944006, 33819240.2412465, 34923940.57954899, 36028640.917851485, 37133341.25615397, 38238041.594456464, 39342741.93275896, 40447442.27106145, 41552142.60936394, 41552142.60936394, 41596125.21996644, 41640107.83056894, 41684090.44117144, 41728073.05177393, 41772055.66237643, 41816038.27297893, 41860020.88358143, 41904003.49418393, 41947986.104786426, 41991968.71538892, 42035951.325991414, 42079933.93659392, 42123916.54719642, 42167899.157798916, 42211881.768401414, 42255864.379003905, 42299846.9896064, 42343829.6002089, 42387812.2108114];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-131971.12038922714, -329927.8009730678, -659855.6019461356, -1319711.2038922713, -3299278.009730678, -6598556.019461356, -13197112.038922712, -19795668.05838407, -26394224.077845424, -6598556.019461356];[0.5826620415868976, 0.939441383409225, 1.3867244613468377, 2.090817092459374, 3.7077947575293075, 5.847050169308534, 9.39943864045618, 12.520953665946722, 15.409296843181805, 5.847050169308534];[2.3867356589768165, 3.2358704925139556, 4.300404218005474, 5.976144680053309, 9.824551522919752, 14.91597940295431, 23.37066396428571, 30.799869724953197, 37.67412648677269, 14.91597940295431];[-0.26484722819660805, 3.244694990426504, 9.595616346998597, 22.94597027540069, 64.68339636426327, 136.13780756005733, 281.51888161903366, 428.3669640835802, 576.0089340916288, 136.13780756005733];[433.6365189613672, 235.16498124222082, 156.2646712222929, 108.57819826510507, 71.3993492615246, 54.20050067856624, 42.4612307993642, 37.30603971372333, 34.224311777446495, 54.20050067856624];2;1.6548153448891898;1.8422018095042318;0.31122065410917;[2420.3169831389164, 2420.3169831389164, 2420.3169831389164, 2420.3169831389164, 2420.3049421903397, 2420.3049421903397, 2420.3049421903397, 2400.7648787641238, 2400.7648787641238, 2400.3348400449026, 2400.3348400449026, 2400.3348400449026, 2400.3348400449026, 2400.3348400449026, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.8911622622354, 2378.4685609324165];[1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 1000000.0, 3362.180049651719, 3086.9520826944895, 2810.3138810459373, 2698.029765406628, 2617.97153639271, 2597.6321287240917, 2574.9281081625477, 2560.818222469684, 2545.9577865781894, 2526.14751068834, 2458.2695810091373, 2438.221834307306, 2425.4300599805038, 2421.4788792750505, 2420.1276234339957, 2416.928507457741, 2413.5948376356573, 2409.641568186142, 2407.6835007822583, 2406.7269237925916];[933537.172631353, 905046.4912347407, 881316.4640745429, 833848.6055449006, 753135.1610863972, 639205.6626996372, 487286.1692966799, 325856.2889733956, 107444.30771538374, 2831.1873659939947, 2700.172587205635, 2617.70597458675, 2577.582967382238, 2552.474865652682, 2533.4055678892996, 2514.521698049505, 2497.03362988383, 2472.3820483487248, 2446.907059696662, 2426.67104993283, 2420.1999728020073, 2415.2947319314526, 2412.3561081765224, 2410.2267175142483, 2408.1627800454157, 2405.178220110899, 2402.8861226335935, 2400.8488125050035, 2399.246206930935];
