is Cycle regenerated;Hot fluid comp;Hot fluid engine;Hot fluid table path;Hot fluid tables;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;Working fluid comp;Working fluid engine;MaxSuperheat;MinSuperheat;TestMassRates;Geofluid_P_out;ObjFunc;Var 0;Var 1;Var 2;Var 3;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Pmax;Tmax;Tmin;Cost;SpecificCost;Costs;PrimaryCosts;SecondaryCosts;ConstructionCosts;NPV;NPV_profile;ROI;IRR;LCOE;T_coolant;Q_coolant;T_wf_heating;Q_wf_heating;T_wf_cooling;Q_wf_cooling;T_geofluid;Q_geofluid;T_recu_low;Q_recu_low;T_recu_high;Q_recu_high;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;Turbine_Stages;Turbine_HStages;Turbine_VStages;Turbine_SP;ncg_handling_power;ncg_handling_power_elec;P_Absorption;P_in;P_out;fmin;fmax;favg;
False;['water', 0.99, 'carbondioxide', 0.01];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['n-Butane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 51.09269284431593];7500000.0;6551991.689878439;3014777.856859518;424.4933611781077;308.2349361709844;1896475.62724772;-6552003.344981052;-7854327.25154102;1302323.9065599681;-7086814.875622875;-8344109.377581481;1257294.5019586058;57618463.43721922;61645615.829500884;48838436.670438774;0.12299555477290074;0.9346725255625649;0.11496056581255591;0.40533287569342874;0.43838368470940176;[{'equip': 'Reinjected', 'val': 478595.40580159763}, {'equip': 'Rejected', 'val': 839561.0778068389}, {'equip': 'Superheater', 'val': 355172.6874185167}, {'equip': 'Evaporator', 'val': 1709500.5676600635}, {'equip': 'PreHeater', 'val': 1873768.6679673232}, {'equip': 'Condenser', 'val': 2239430.0324257268}, {'equip': 'Turbine', 'val': 1365764.9495405406}, {'equip': 'Pump', 'val': 170058.93436333816}];3014777.856859518;424.4933611781077;308.2349361709844;19.0447588706894;2906.707745391799;[{'equip': 'Superheater', 'val': 87091.99576041679}, {'equip': 'Evaporator', 'val': 241144.12125838024}, {'equip': 'PreHeater', 'val': 1016884.2803833059}, {'equip': 'Condenser', 'val': 2727742.4632139564}, {'equip': 'Turbine', 'val': 3278328.4325412354}, {'equip': 'Pump', 'val': 65175.28280873134}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 3.2007998101998996}, {'equip': 'LP_BrinePump', 'val': 6224.716161332832}, {'equip': 'HP_BrinePump', 'val': 42984.12606357942}, {'equip': 'LP_NCGComp', 'val': 94546.96025530776}, {'equip': 'HP_NCGComp', 'val': 391817.676649613}, {'equip': 'HP_NCGPump', 'val': 548.0948969858584}, {'equip': 'NCGCondenser', 'val': 49511.375506900906}];8.001999525499748;3.2007998101998996;7.841959534989753;141.88374891656406;[-19.0447588706894, -1.698290330804273, 14.051772538542394, 28.351795506451012, 41.33475958241206, 53.12148282594525, 63.821730763606176, 73.5352255602654, 82.35256316782682, 90.35604683487279, 97.62044459745576, 104.21367767744785, 110.19744608419319, 115.6277971419374, 120.55564214441273, 125.02722586428946, 129.0845532146491, 132.76577696826897, 136.1055500847671, 139.13534587229756, 141.88374891656406];6.450015507149764;1.0006346947320985;64.43544344394606;[298.2520975996833, 298.78600753722895, 299.3199173681522, 299.8538270924533, 300.387736710132, 300.92164622118844, 301.45551767958034, 301.9893710885893, 302.52322439334284, 303.0570775938413, 303.5909306900844, 304.12476246078216, 304.6585560501742, 305.1923495376012, 305.7261429230633, 306.2599362065606, 306.7937270802672, 307.32745744117847, 307.86118770234174, 308.39491786375714];[0.0, 2570444.0352862515, 5140888.070572503, 7711332.105858753, 10281776.141145006, 12852220.176431255, 15422664.211717507, 17993108.247003756, 20563552.28229001, 23133996.317576263, 25704440.35286251, 28274884.388148762, 30845328.423435014, 33415772.458721265, 35986216.49400751, 38556660.529293776, 41127104.56458002, 43697548.59986626, 46267992.635152526, 48838436.670438774];[310.1106723704818, 316.1978162241124, 322.19735700356915, 328.108845783185, 333.9316748157978, 339.6650154774939, 345.30774658553935, 350.8583685371519, 356.3148968356806, 361.6747256376218, 366.9344472920491, 372.0896063291243, 377.1343540714048, 382.0609492254831, 386.8590128298569, 391.5143766817368, 396.0072277954907, 400.3089655662854, 404.3765462694149, 408.1415205874177, 408.1415205874177, 410.24947159461266, 411.1415205873729, 411.1415205873755, 411.1415205873781, 411.14152058738097, 411.1415205873838, 411.14152058738637, 411.1415205873889, 411.1415205873917, 411.14152058739444, 411.1415205873968, 411.14152058739967, 411.1415205874025, 411.14152058740507, 411.14152058740774, 411.14152058741047, 411.1415205874131, 411.1673483156808, 413.14152058741854, 413.14152058741854, 413.6497004193494, 414.17068235291237, 414.7038341719496, 415.24856101060857, 415.804302899062, 416.3705324435727, 416.9467526458305, 417.53249486191714, 418.1273168980891, 418.73080123846404, 419.34255339836113, 419.96220039627553, 420.5893893371046, 421.2237860991659, 421.86507411766894, 422.5129532575573, 423.1671387689796, 423.82736031883434, 424.4933610933483];[0.0, 1711860.0831748901, 3423720.1663497738, 5135580.249524664, 6847440.3326995475, 8559300.415874438, 10271160.499049328, 11983020.582224214, 13694880.6653991, 15406740.748573989, 17118600.831748877, 18830460.914923765, 20542320.998098653, 22254181.08127354, 23966041.16444843, 25677901.247623317, 27389761.3307982, 29101621.41397309, 30813481.497147977, 32525341.58032287, 32525341.58032287, 33573037.06305728, 34620732.54579169, 35668428.028526105, 36716123.51126052, 37763818.99399493, 38811514.47672935, 39859209.95946376, 40906905.44219817, 41954600.924932584, 43002296.407666996, 44049991.89040141, 45097687.37313582, 46145382.85587023, 47193078.338604644, 48240773.821339056, 49288469.30407347, 50336164.78680788, 51383860.26954229, 52431555.75227671, 52431555.75227671, 52681607.873357125, 52931659.99443753, 53181712.115517944, 53431764.23659836, 53681816.35767877, 53931868.478759184, 54181920.59983959, 54431972.720920004, 54682024.84200042, 54932076.96308083, 55182129.08416124, 55432181.20524165, 55682233.326322064, 55932285.44740248, 56182337.56848289, 56432389.6895633, 56682441.81064371, 56932493.93172412, 57182546.05280454];[308.23493617108926, 311.2349363294152, 311.23493632063975, 311.23493631186443, 311.2349363030891, 311.2349362943139, 311.2349362855385, 311.2349362767631, 311.2349362679879, 311.2349362592127, 311.2349362504374, 311.2349362416619, 311.2349362328867, 311.23493622411115, 311.23493621533595, 311.2349362065605, 316.9705102806112, 328.8848723602031, 340.59078946555377, 352.0753734616674];[0.0, 2570444.0352862515, 5140888.070572503, 7711332.105858753, 10281776.141145006, 12852220.176431255, 15422664.211717507, 17993108.247003756, 20563552.28229001, 23133996.317576263, 25704440.35286251, 28274884.388148762, 30845328.423435014, 33415772.458721265, 35986216.49400751, 38556660.529293776, 41127104.56458002, 43697548.59986626, 46267992.635152526, 48838436.670438774];[315.1165873361318, 323.2291806974693, 331.34909070275376, 339.4652986976988, 347.57015538992357, 355.8306856276922, 363.8502523027741, 371.8641855736518, 379.8606139140693, 387.79264974922194, 395.676884949336, 403.4894105786106, 411.21062621041386, 418.813853335399, 426.255708348965, 433.4655337776772, 440.36388335282845, 446.72048268548224, 452.43364283043996, 457.33145660780986, 457.33145660780986, 459.775171956941, 461.7377724426609, 463.3060509405384, 464.28954742068345, 465.42834047934025, 466.37349251151943, 466.9086219352889, 467.2754671415562, 467.4393781793395, 467.43684106867954, 467.5207894640911, 467.7704862893615, 467.74767918363426, 467.80381580508845, 468.0686024149529, 468.1797422388066, 468.3830969545704, 468.4314330557813, 468.5512900501608, 468.5512900501608, 468.5763207903137, 468.60123721913106, 468.62604008768653, 468.6507301404852, 468.6753081155353, 468.69977474441913, 468.72413075236244, 468.7483768583039, 468.7725137749625, 468.79654220890467, 468.8204628606115, 468.84427642454267, 468.867983589202, 468.88375835014983, 468.83455247705206, 469.0369213191267, 469.01750661979486, 468.8952126788435, 469.0271191815043];[0.0, 1711860.0831748901, 3423720.1663497738, 5135580.249524664, 6847440.3326995475, 8559300.415874438, 10271160.499049328, 11983020.582224214, 13694880.6653991, 15406740.748573989, 17118600.831748877, 18830460.914923765, 20542320.998098653, 22254181.08127354, 23966041.16444843, 25677901.247623317, 27389761.3307982, 29101621.41397309, 30813481.497147977, 32525341.58032287, 32525341.58032287, 33573037.06305728, 34620732.54579169, 35668428.028526105, 36716123.51126052, 37763818.99399493, 38811514.47672935, 39859209.95946376, 40906905.44219817, 41954600.924932584, 43002296.407666996, 44049991.89040141, 45097687.37313582, 46145382.85587023, 47193078.338604644, 48240773.821339056, 49288469.30407347, 50336164.78680788, 51383860.26954229, 52431555.75227671, 52431555.75227671, 52681607.873357125, 52931659.99443753, 53181712.115517944, 53431764.23659836, 53681816.35767877, 53931868.478759184, 54181920.59983959, 54431972.720920004, 54682024.84200042, 54932076.96308083, 55182129.08416124, 55432181.20524165, 55682233.326322064, 55932285.44740248, 56182337.56848289, 56432389.6895633, 56682441.81064371, 56932493.93172412, 57182546.05280454];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 51.09269284431593];[-138704.8326047878, -346762.3964537805, -693525.0448474803, -1387050.341628115, -3467626.168982504, -6935252.589893427, -13870505.431714596, -20805758.336517446, -27741011.28330805, -7086814.875622875];[0.6044746588397337, 1.0257278679638522, 1.5835747794149475, 2.5061029727741397, 4.750193507119374, 7.87464877729818, 13.275779641334932, 18.15076346934227, 22.7303553153272, 8.001999525499748];[1.4386496880385662, 2.441232325753968, 3.7689079750075747, 5.964525075202452, 11.305460546944111, 18.741664089969667, 31.59635554637714, 43.1988170570346, 54.09824565047873, 19.0447588706894];[1.2521476678928385, 4.783233497390105, 11.159482051983932, 24.56965627029378, 66.58253410492209, 138.7002764558845, 285.8222233516694, 434.7355611531469, 584.654630351368, 141.88374891656406];[248.69319095326406, 168.80198441413367, 130.30282030698547, 103.10603271302116, 78.17293510766162, 64.79571669861105, 54.619175108426084, 49.7838794187166, 46.75858111518876, 64.43544344394606];2;1.4578579690201854;1.6719169663452722;0.2573261883211518;450128.7055427474;452675.6998064328;1896475.62724772;1566305.3668874847;7500000.0;[-6458757.078572073, -6458757.078572073, -6465468.58982937, -6465468.58982937, -6465468.58982937, -6465468.58982937, -6492798.562489621, -6492798.562489621, -6492798.562489621, -6495508.548775868, -6495508.548775868, -6508229.650323013, -6539092.978617606, -6539092.978617606, -6550447.38164462, -6551991.689878439, -6551991.689878439, -6551991.689878439];[1000000000000000.0, -634520.4936438453, -2482428.4108740576, -3902116.8138113823, -4410825.685920956, -5248316.1838238565, -5712471.285479693, -5974820.283612013, -6154110.053644133, -6247673.79108794, -6316556.421592405, -6357681.1920437645, -6373275.082881507, -6391169.547176063, -6443184.838261902, -6458701.577230763, -6466994.644230018, -6479948.520852963];[183333331036874.6, -3465571.0886525055, -4454106.299342671, -5125006.327337869, -5571037.391732373, -5907908.136833661, -6123273.562572789, -6233290.62802567, -6311860.337416749, -6361077.508825594, -6388403.159752864, -6412226.264304255, -6433038.179538659, -6453701.055188189, -6474671.351592046, -6484353.755531772, -6495182.881613579, -6505589.099835545];
False;['water', 0.98, 'carbondioxide', 0.02];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['n-Butane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 52.19846516534611];7500000.0;6508112.835730575;3030321.615797457;426.2200723594085;307.8911240006877;2080779.8436387952;-6508124.197252443;-8005008.045693482;1496883.8484410394;-7061375.128132504;-8503361.339003608;1441986.2108711032;57927813.70145375;61645615.80686842;49443901.37513118;0.1218995621779403;0.9396907297177095;0.11454788853525803;0.40171214779558223;0.43329360878162254;[{'equip': 'Reinjected', 'val': 465785.9311831933}, {'equip': 'Rejected', 'val': 815435.6706549615}, {'equip': 'Superheater', 'val': 385683.5770623982}, {'equip': 'Evaporator', 'val': 1642478.166463524}, {'equip': 'PreHeater', 'val': 1838539.816161774}, {'equip': 'Condenser', 'val': 2320917.2995739253}, {'equip': 'Turbine', 'val': 1383870.7038304321}, {'equip': 'Pump', 'val': 171671.52300316654}];3030321.615797457;426.2200723594085;307.8911240006877;21.933556657344887;3370.181021838006;[{'equip': 'Superheater', 'val': 92893.4668792189}, {'equip': 'Evaporator', 'val': 246356.69014858035}, {'equip': 'PreHeater', 'val': 1038233.2426830485}, {'equip': 'Condenser', 'val': 2761832.651572142}, {'equip': 'Turbine', 'val': 3300096.1143399463}, {'equip': 'Pump', 'val': 65540.93794024941}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 3.6863120432512417}, {'equip': 'LP_BrinePump', 'val': 7811.920851966863}, {'equip': 'HP_BrinePump', 'val': 41979.630123765615}, {'equip': 'LP_NCGComp', 'val': 327785.08320873964}, {'equip': 'HP_NCGComp', 'val': 1169901.5883732182}, {'equip': 'HP_NCGPump', 'val': 1429.7000369345596}, {'equip': 'NCGCondenser', 'val': 161919.08197029555}];9.215780108128104;3.6863120432512417;9.031464505965541;137.14402668034495;[-21.933556657344887, -4.760116452891776, 10.829697058570988, 24.981275703620284, 37.82670313964378, 49.48597046215592, 60.06808093493725, 69.67205394612172, 78.38783737340283, 86.2971367053026, 93.47416850532959, 99.98634511491923, 105.89489686300675, 111.25543747920683, 116.11847788866521, 120.52989309497468, 124.53134642881513, 128.16067505027542, 131.45224023859373, 134.43724568108192, 137.14402668034495];5.252703509187578;0.8597802667920922;74.47666288126543;[298.2520975898135, 298.76308134853286, 299.274065005246, 299.78504855995266, 300.29603201265303, 300.807015363347, 301.31798434516435, 301.8289121362765, 302.3398398277194, 302.85076741949325, 303.361694911598, 303.8726223040336, 304.38351926930267, 304.8943876270849, 305.40525588745714, 305.9161240504193, 306.42699211597153, 306.9378600841137, 307.44867976411797, 307.9594852109205];[0.0, 2602310.5986911147, 5204621.197382229, 7806931.796073343, 10409242.394764459, 13011552.993455574, 15613863.592146685, 18216174.190837804, 20818484.789528918, 23420795.38822003, 26023105.986911148, 28625416.58560226, 31227727.18429337, 33830037.782984495, 36432348.38167561, 39034658.98036672, 41636969.579057835, 44239280.17774895, 46841590.77644006, 49443901.37513118];[309.776216563952, 315.910094559922, 321.95521284211793, 327.91112390641393, 333.7772205022211, 339.5526719917342, 345.2363509119268, 350.82674505422796, 356.32184843418867, 361.7190214902825, 367.01480601934463, 372.2046725527751, 377.2826650976228, 382.2408864588386, 387.06872868657365, 391.75168053835, 396.2694000666034, 400.592438296652, 404.67631847193144, 408.45000265090675, 408.45000265090675, 410.53113337375345, 411.45000265084855, 411.45000265085207, 411.45000265085565, 411.4500026508592, 411.45000265086264, 411.4500026508663, 411.4500026508696, 411.45000265087333, 411.45000265087685, 411.4500026508802, 411.4500026508837, 411.4500026508871, 411.45000265089084, 411.4500026508945, 411.4500026508979, 411.4500026509014, 411.50838629751075, 413.45000265090835, 413.45000265090835, 414.0130322878542, 414.5921016975732, 415.18633282559324, 415.79490482139346, 416.4170499359851, 417.0520496565481, 417.6992310910915, 418.3579636052395, 419.0276557059703, 419.7077521624716, 420.3977313514661, 421.0971028128603, 421.80540500097067, 422.5222032166052, 423.247087705698, 423.9796719105809, 424.7195908623475, 425.4664996998137, 426.2200723069696];[0.0, 1727014.2492568328, 3454028.4985136716, 5181042.747770504, 6908056.997027343, 8635071.246284176, 10362085.495541008, 12089099.744797844, 13816113.99405468, 15543128.243311517, 17270142.49256835, 18997156.741825186, 20724170.99108202, 22451185.24033886, 24178199.48959569, 25905213.738852527, 27632227.98810936, 29359242.2373662, 31086256.486623034, 32813270.73587987, 32813270.73587987, 33856395.127083026, 34899519.51828618, 35942643.90948934, 36985768.3006925, 38028892.69189566, 39072017.083098814, 40115141.47430197, 41158265.86550513, 42201390.25670829, 43244514.647911444, 44287639.03911461, 45330763.43031776, 46373887.82152092, 47417012.212724075, 48460136.60392724, 49503260.9951304, 50546385.386333555, 51589509.777536705, 52632634.16873987, 52632634.16873987, 52912351.460869156, 53192068.75299844, 53471786.045127735, 53751503.33725701, 54031220.629386306, 54310937.92151559, 54590655.21364488, 54870372.50577416, 55150089.79790345, 55429807.090032734, 55709524.38216202, 55989241.674291305, 56268958.9664206, 56548676.258549884, 56828393.55067917, 57108110.842808455, 57387828.13493774, 57667545.42706703, 57947262.71919631];[307.8911240008299, 310.89112422226674, 310.89112420999174, 310.891124197717, 310.89112418544215, 310.89112417316744, 310.89112416089256, 310.8911241486179, 310.8911241363431, 310.89112412406814, 310.89112411179326, 310.89112409951866, 310.8911240872436, 310.8911240749689, 310.8911240626941, 310.8911240504192, 318.439789094259, 330.4614638735549, 342.26566131810705, 353.84142575614237];[0.0, 2602310.5986911147, 5204621.197382229, 7806931.796073343, 10409242.394764459, 13011552.993455574, 15613863.592146685, 18216174.190837804, 20818484.789528918, 23420795.38822003, 26023105.986911148, 28625416.58560226, 31227727.18429337, 33830037.782984495, 36432348.38167561, 39034658.98036672, 41636969.579057835, 44239280.17774895, 46841590.77644006, 49443901.37513118];[314.78086303631807, 322.93998032952726, 331.10767752737473, 339.2731951619636, 347.42879805837396, 355.74252578148537, 363.755944819325, 371.70895981702404, 379.6443893835519, 387.4682928528882, 395.22278408264225, 402.86233211893835, 410.359719125919, 417.67595041388574, 424.7478131387476, 431.6160411145918, 437.8462140284163, 443.7596963072168, 449.01577461150526, 453.67668895195345, 453.67668895195345, 456.0647429953087, 458.1572311720323, 459.9995492226483, 461.5526806725079, 463.16695989299916, 464.0057769534424, 464.854319812328, 465.69651345544025, 466.63136876490785, 467.0016103552986, 467.46968228690264, 467.75598017380537, 468.07960298127455, 468.22891597695326, 468.61215029448346, 468.9953830936396, 469.1439250670794, 469.4493045988266, 469.72751324843796, 469.72751324843796, 469.7957109972822, 469.8636168050589, 469.9312325055412, 469.99855991717516, 470.06560084323826, 470.1323570719983, 470.19883037686805, 470.26502251656063, 470.33093523524053, 470.39437988170613, 470.4523005810621, 470.51044283389285, 470.56880280499024, 470.6273759152275, 470.68615702976075, 470.745140590197, 470.8043207088705, 470.8636912369605, 470.92324581418023];[0.0, 1727014.2492568328, 3454028.4985136716, 5181042.747770504, 6908056.997027343, 8635071.246284176, 10362085.495541008, 12089099.744797844, 13816113.99405468, 15543128.243311517, 17270142.49256835, 18997156.741825186, 20724170.99108202, 22451185.24033886, 24178199.48959569, 25905213.738852527, 27632227.98810936, 29359242.2373662, 31086256.486623034, 32813270.73587987, 32813270.73587987, 33856395.127083026, 34899519.51828618, 35942643.90948934, 36985768.3006925, 38028892.69189566, 39072017.083098814, 40115141.47430197, 41158265.86550513, 42201390.25670829, 43244514.647911444, 44287639.03911461, 45330763.43031776, 46373887.82152092, 47417012.212724075, 48460136.60392724, 49503260.9951304, 50546385.386333555, 51589509.777536705, 52632634.16873987, 52632634.16873987, 52912351.460869156, 53192068.75299844, 53471786.045127735, 53751503.33725701, 54031220.629386306, 54310937.92151559, 54590655.21364488, 54870372.50577416, 55150089.79790345, 55429807.090032734, 55709524.38216202, 55989241.674291305, 56268958.9664206, 56548676.258549884, 56828393.55067917, 57108110.842808455, 57387828.13493774, 57667545.42706703, 57947262.71919631];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 52.19846516534611];[-135279.1488279129, -338198.172889541, -676396.5864316886, -1352793.4135143836, -3381983.8345987177, -6763967.909847322, -13527936.06034437, -20291904.27100379, -27055872.52177145, -7061375.128132504];[0.6450185500291117, 1.112836505841262, 1.738680037516045, 2.78198870022315, 5.340112627096564, 8.922142545493546, 15.13485914910291, 20.750690037974877, 26.02859212446965, 9.215780108128104];[1.5351441490692856, 2.648550883902203, 4.138058489288187, 6.621133106531097, 12.709468052489823, 21.23469925827464, 36.02096477486493, 49.38664229038021, 61.948049256237766, 21.933556657344887];[1.032351900021891, 4.282264876463812, 10.222615829851428, 22.812790247282596, 62.53014457020874, 131.0460945130207, 271.31706269985796, 413.6202679348436, 557.0740309751358, 137.14402668034495];[272.0938533585279, 187.77488100981526, 146.68835866175093, 117.35491144166936, 90.10653258943528, 75.27400221494405, 63.84460879418677, 58.356216504280816, 54.89926403160521, 74.47666288126543];2;1.4815587097650555;1.6772722506642388;0.25867419299249816;588149.9458870399;598108.832668341;2080779.8436387952;1631988.4187361463;7500000.0;[-6392021.899813436, -6392021.899813436, -6394573.560837874, -6394573.560837874, -6453755.880010471, -6453755.880010471, -6453755.880010471, -6463369.511641765, -6463369.511641765, -6483429.214951295, -6493152.379166802, -6507382.392897941, -6507382.392897941, -6507382.392897941, -6508112.835730575];[1000000000000000.0, -505283.19766476215, -2338629.2495506904, -3817389.0915242992, -4297621.475221766, -5073761.316954111, -5577898.313749954, -5906164.156964034, -6171288.845851272, -6289965.709828325, -6318604.6434550695, -6362540.160323746, -6394742.636871624, -6414418.262134933, -6443680.437639467];[174999997776741.12, -3384955.788006196, -4371659.621952045, -5016357.689113261, -5463667.345895972, -5822992.764819001, -6090104.690769821, -6240108.867021765, -6320592.838324072, -6364310.689289427, -6394248.09930421, -6419089.404857563, -6439177.716246864, -6457590.858097043, -6469636.2045396585];
