is Cycle regenerated;Hot fluid tables;Hot fluid comp;Hot fluid engine;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;Working fluid comp;Working fluid engine;MaxSuperheat;MinSuperheat;TestMassRates;ObjFunc;Var 0;Var 1;Var 2;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Pmax;Tmax;Tmin;Cost;SpecificCost;Costs;PrimaryCosts;SecondaryCosts;ConstructionCosts;NPV;NPV_profile;ROI;IRR;LCOE;T_coolant;Q_coolant;T_wf_heating;Q_wf_heating;T_wf_cooling;Q_wf_cooling;T_geofluid;Q_geofluid;T_recu_low;Q_recu_low;T_recu_high;Q_recu_high;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;Turbine_Stages;Turbine_HStages;Turbine_VStages;Turbine_SP;fmin;fmax;favg;
False;False;['water', 1];default;TQ;428.15;0.5;50;['air', 1];default;120;0.6;['n-Propane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];4702186.013126432;3396806.5472526704;371.1511405278016;309.3057787567758;-4702186.013126432;-4702186.013126432;1211793.3694739381;-5198868.06653849;-6350071.767538731;1151203.701000241;76030128.26236114;79925334.99945252;69680056.48799841;0.06837905163856207;0.9512644302696003;0.06504655959933232;0.24347294290330473;0.25972583283695044;[{'equip': 'Reinjected', 'val': 137955.52008527593}, {'equip': 'Rejected', 'val': 1198250.8501518813}, {'equip': 'Superheater', 'val': 1059426.5402820855}, {'equip': 'Evaporator', 'val': 5355361.741808094}, {'equip': 'PreHeater', 'val': 2967646.853665836}, {'equip': 'Condenser', 'val': 2789202.9690452963}, {'equip': 'Turbine', 'val': 1218507.9773670435}, {'equip': 'Pump', 'val': 276536.0085901506}];3396806.5472526704;371.1511405278016;309.3057787567758;16.141253289122247;3432.7126243119646;[{'equip': 'Superheater', 'val': 112757.36259840606}, {'equip': 'Evaporator', 'val': 349733.66259182396}, {'equip': 'PreHeater', 'val': 583617.1273490086}, {'equip': 'Condenser', 'val': 3844325.076056883}, {'equip': 'Turbine', 'val': 1801041.422599325}, {'equip': 'Pump', 'val': 90564.54591474122}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 2.7128156788440756}, {'equip': 'Construction', 'val': 6.646398413167985}];6.782039197110188;2.7128156788440756;6.646398413167985;100.98111692943567;[-16.141253289122247, -3.497210263114191, 7.980886215847384, 18.40008053050267, 27.85761898611824, 36.441844793799746, 44.233011421294584, 51.3040217496285, 57.72109979661192, 63.54440115258716, 68.82856771415724, 73.6232317929436, 77.97347421402853, 81.9202405984357, 85.50071964195945, 88.74868685538851, 91.69481691551877, 94.36696748943525, 96.79043713375042, 98.98819963343783, 100.98111692943567];5.2560889864412115;0.8601786512598533;74.4438606723875;[298.2520979033376, 298.78621563479527, 299.32033325899704, 299.85444226565977, 300.388532254945, 300.9226221381913, 301.4566943550509, 301.990755736365, 302.5248170128371, 303.05885103294975, 303.59288293900653, 304.1269074904766, 304.660909155015, 305.1949107170459, 305.72889512202113, 306.26286557115543, 306.79683591892075, 307.33077876352894, 307.86471712558097, 308.398649754018];[0.0, 3667371.3941051797, 7334742.788210359, 11002114.18231554, 14669485.576420719, 18336856.970525898, 22004228.36463108, 25671599.75873626, 29338971.152841438, 33006342.54694662, 36673713.941051796, 40341085.33515698, 44008456.72926216, 47675828.12336734, 51343199.51747252, 55010570.9115777, 58677942.305682875, 62345313.699788064, 66012685.09389324, 69680056.48799843];[311.5486964646144, 314.18581797283457, 316.7914351212578, 319.3646214814734, 321.90433420521373, 324.4093954777526, 326.878470395875, 329.3100403728169, 331.70237093027896, 334.0534723909096, 336.3610515086688, 338.622451349958, 340.8345756669783, 342.99379241584785, 345.0958087155929, 347.13550598360575, 349.10671841431895, 351.0019288667676, 352.8118406027597, 354.5247549501126, 354.5247549501126, 356.69110436162964, 357.52475494993837, 357.52475494994894, 357.52475494995986, 357.52475494997043, 357.5247549499813, 357.5247549499921, 357.5247549500027, 357.52475495001346, 357.5247549500244, 357.52475495003495, 357.52475495004586, 357.52475495005666, 357.5247549500674, 357.5247549500781, 357.524754950089, 357.52475495009986, 357.5939266105792, 359.5247549501213, 359.5247549501213, 360.01192627740215, 360.5163857076324, 361.0374413674235, 361.57442235102957, 362.12667947595537, 362.69358576373605, 363.2745366862152, 363.86895021191776, 364.476266682648, 365.09594854693177, 365.7274799740378, 366.3703663699547, 367.024133814573, 367.68832843742473, 368.3625157475247, 369.04627993113235, 369.7392231295654, 370.44096470757074, 371.1511405211949];[0.0, 1491033.5305017394, 2982067.061003467, 4473100.591505206, 5964134.122006934, 7455167.652508673, 8946201.183010401, 10437234.713512141, 11928268.244013868, 13419301.774515606, 14910335.305017335, 16401368.835519074, 17892402.366020806, 19383435.89652254, 20874469.427024275, 22365502.95752601, 23856536.488027744, 25347570.018529475, 26838603.54903121, 28329637.079532944, 28329637.079532944, 30377693.872970767, 32425750.666408595, 34473807.459846415, 36521864.253284246, 38569921.04672207, 40617977.84015989, 42666034.633597724, 44714091.42703555, 46762148.22047337, 48810205.0139112, 50858261.807349026, 52906318.60078685, 54954375.39422467, 57002432.1876625, 59050488.98110033, 61098545.77453815, 63146602.567975976, 65194659.3614138, 67242716.15485162, 67242716.15485162, 67705211.5289311, 68167706.90301058, 68630202.27709007, 69092697.65116955, 69555193.02524903, 70017688.39932851, 70480183.773408, 70942679.14748749, 71405174.52156697, 71867669.89564645, 72330165.26972593, 72792660.64380541, 73255156.01788491, 73717651.39196439, 74180146.76604387, 74642642.14012335, 75105137.51420283, 75567632.88828233, 76030128.26236181];[309.305778757104, 312.3057788175577, 312.3057788141809, 312.3057788108042, 312.3057788074273, 312.30577880405065, 312.3057788006739, 312.30577879729714, 312.30577879392024, 312.30577879054346, 312.30577878716673, 312.30577878379, 312.30577878041316, 312.30577877703644, 312.3057787736597, 312.30577877028287, 312.3057787669061, 312.30577876352913, 317.08577090969135, 325.4468236947156];[0.0, 3667371.3941051797, 7334742.788210359, 11002114.18231554, 14669485.576420719, 18336856.970525898, 22004228.36463108, 25671599.75873626, 29338971.152841438, 33006342.54694662, 36673713.941051796, 40341085.33515698, 44008456.72926216, 47675828.12336734, 51343199.51747252, 55010570.9115777, 58677942.305682875, 62345313.699788064, 66012685.09389324, 69680056.48799843];[316.545675535538, 323.68055624400216, 330.81184322091656, 337.93821352148916, 345.058404803943, 352.1711198513206, 359.27497118912305, 366.3684522887829, 373.44992567442637, 380.51762111494514, 387.5696392021626, 394.6039571566028, 401.61843480132427, 408.61081941148274, 415.5787486701706, 422.5197512967633, 428.1500000004057, 428.15000000036866, 428.15000000033046, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.1500000002923, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.1500000002922, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227];[0.0, 1491033.5305017394, 2982067.061003467, 4473100.591505206, 5964134.122006934, 7455167.652508673, 8946201.183010401, 10437234.713512141, 11928268.244013868, 13419301.774515606, 14910335.305017335, 16401368.835519074, 17892402.366020806, 19383435.89652254, 20874469.427024275, 22365502.95752601, 23856536.488027744, 25347570.018529475, 26838603.54903121, 28329637.079532944, 28329637.079532944, 30377693.872970767, 32425750.666408595, 34473807.459846415, 36521864.253284246, 38569921.04672207, 40617977.84015989, 42666034.633597724, 44714091.42703555, 46762148.22047337, 48810205.0139112, 50858261.807349026, 52906318.60078685, 54954375.39422467, 57002432.1876625, 59050488.98110033, 61098545.77453815, 63146602.567975976, 65194659.3614138, 67242716.15485162, 67242716.15485162, 67705211.5289311, 68167706.90301058, 68630202.27709007, 69092697.65116955, 69555193.02524903, 70017688.39932851, 70480183.773408, 70942679.14748749, 71405174.52156697, 71867669.89564645, 72330165.26972593, 72792660.64380541, 73255156.01788491, 73717651.39196439, 74180146.76604387, 74642642.14012335, 75105137.51420283, 75567632.88828233, 76030128.26236181];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-103977.36133076978, -259943.4033269244, -519886.8066538488, -1039773.6133076976, -2599434.033269245, -5198868.06653849, -10397736.13307698, -15596604.199615467, -20795472.26615396, -5198868.06653849];[0.45309552485790977, 0.7816641518947663, 1.2350687498958615, 2.0110295592131346, 3.969900760396338, 6.782039197110188, 11.755657234358294, 16.311481802438752, 20.62652758653098, 6.782039197110188];[1.0783673491618253, 1.8603606815095437, 2.9394636247521504, 4.7862503509272605, 9.448363809743284, 16.141253289122247, 27.97846421777274, 38.82132668980423, 49.09113565594373, 16.141253289122247];[0.9387741730647781, 3.5422503975561628, 8.202136448050613, 17.967412176744705, 48.51962352127463, 100.98111692943567, 208.11942240012112, 316.68020246802047, 426.060769653353, 100.98111692943567];[248.67284855989112, 171.60059246206842, 135.56879172453648, 110.37152688376243, 87.15217665391165, 74.4438606723875, 64.51868559236628, 59.681640647665446, 56.602383928315795, 74.4438606723875];1;0.6751382576139966;0.7304914163051895;0.18671264865937923;[-4257339.790712745, -4257339.790712745, -4257339.790712745, -4478267.233451744, -4662366.620345129, -4662366.620345129, -4662366.620345129, -4662366.620345129, -4662366.620345129, -4662366.620345129, -4677660.966503384, -4677660.966503384, -4677660.966503384, -4677660.966503384, -4677660.966503384, -4689293.716852897, -4689293.716852897, -4701886.7563210195, -4702186.013126432, -4702186.013126432];[1816286.6600995213, 1000.0, 1000.0, 1000.0, -514918.1628274809, -2270955.185952405, -2782629.6572038806, -3121938.8259176007, -3581383.386069775, -3964480.197284038, -4197258.568505709, -4257747.941729714, -4362103.8675800795, -4403225.078484997, -4564209.783162654, -4593263.610804228, -4613747.92122146, -4628606.686010915, -4639426.477897787, -4645092.897935978];[-480835.1274436196, -743598.0728408458, -1177247.2114734803, -1844276.797732815, -2591927.695100909, -3235819.2485439214, -3568634.2357562785, -3908138.2959255185, -4151003.0240954785, -4290402.989508377, -4375922.078615259, -4448362.87063154, -4511608.9212102415, -4572479.451547012, -4616405.030002953, -4629773.6577252345, -4641887.110850018, -4651656.248676808, -4659368.925940179, -4667587.717403663];
False;False;['water', 1];default;TQ;428.15;0.5;50;['air', 1];default;120;0.6;['CycloPropane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];7619458.34866868;4437455.116276544;399.4999811018213;310.509518491542;-7619458.34866868;-7619458.34866868;1078816.0054779868;-8264721.1176387565;-9289596.322842844;1024875.2052040874;75646694.8083259;79925334.99945252;66357098.4794083;0.10925422635555938;0.9464670346248042;0.10340552363897342;0.38843195002673986;0.4153229513419346;[{'equip': 'Reinjected', 'val': 161462.28085149924}, {'equip': 'Rejected', 'val': 1216173.1407428242}, {'equip': 'Superheater', 'val': 508054.665797092}, {'equip': 'Evaporator', 'val': 2780135.7430794165}, {'equip': 'PreHeater', 'val': 2584016.940721076}, {'equip': 'Condenser', 'val': 2705777.0843462013}, {'equip': 'Turbine', 'val': 1737738.0334385037}, {'equip': 'Pump', 'val': 294186.139456518}];4437455.116276544;399.4999811018213;310.509518491542;18.468754133718488;2423.8933121729665;[{'equip': 'Superheater', 'val': 164436.0240286811}, {'equip': 'Evaporator', 'val': 496876.64617163275}, {'equip': 'PreHeater', 'val': 752065.4409877568}, {'equip': 'Condenser', 'val': 3563784.8845493514}, {'equip': 'Turbine', 'val': 2688077.253998945}, {'equip': 'Pump', 'val': 94740.47871677855}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 3.1039922913812585}, {'equip': 'Construction', 'val': 7.604781113884083}];7.759980728453146;3.1039922913812585;7.604781113884083;170.81875169351508;[-18.468754133718488, 1.9010218359685673, 20.40013438683343, 37.19984436807604, 52.45576706288924, 66.30929937432558, 78.88891695761461, 90.31135314166833, 100.68267040464706, 110.0992341886604, 118.64859794802712, 126.4103075159049, 133.45663213815564, 139.85322885433064, 145.65974629755422, 150.9303734323129, 155.71433824668964, 160.0563609588399, 163.99706588233036, 167.5733557175696, 170.81875169351508];8.24906739549099;1.2121792876312536;53.580878232412765;[298.2520980024158, 298.82344220519366, 299.39478629314937, 299.9661092728771, 300.53742798541356, 301.1087292822688, 301.6800219316674, 302.25130108531346, 302.8225669828647, 303.3938235324506, 303.96506198845555, 304.5362954726181, 305.107505796393, 305.6787157532583, 306.24989725314055, 306.8210786447065, 307.3922352036835, 307.9633870797559, 308.53451849154226, 309.1056401585153];[0.0, 3492478.8673372786, 6984957.734674557, 10477436.602011835, 13969915.469349114, 17462394.336686395, 20954873.20402367, 24447352.071360946, 27939830.93869823, 31432309.806035507, 34924788.67337279, 38417267.54071006, 41909746.40804734, 45402225.27538462, 48894704.14272189, 52387183.010059185, 55879661.87739646, 59372140.74473374, 62864619.612071015, 66357098.4794083];[313.3843853000857, 317.8188926519253, 322.18785313270564, 326.4825068909289, 330.6962088604563, 334.8239428545497, 338.86187610487843, 342.8069653322415, 346.6566129851059, 350.4083649379752, 354.05963675380883, 357.60745292655395, 361.04818100355993, 364.377238933865, 367.58874813522976, 370.6750949053218, 373.6263462534165, 376.4294385516352, 379.0670111095679, 381.51567982138243, 381.51567982138243, 383.9182913773982, 384.5156798213674, 384.51567982136817, 384.5156798213692, 384.5156798213698, 384.5156798213709, 384.51567982137175, 384.5156798213725, 384.5156798213735, 384.51567982137414, 384.51567982137533, 384.5156798213762, 384.5156798213769, 384.5156798213778, 384.5156798213788, 384.5156798213798, 384.51567982138044, 384.51567982138147, 386.5156798213823, 386.5156798213823, 387.0636123172127, 387.6295946031207, 388.21304045515944, 388.8133773614157, 389.4300469511013, 390.0625052753595, 390.71022296430056, 391.3726852812641, 392.04939209222874, 392.73985776562324, 393.44361101549373, 394.1601946989975, 394.88916557748615, 395.6300940489951, 396.38256385870034, 397.1461717928512, 397.92052736077864, 398.705252468818, 399.49998108932937];[0.0, 1707475.250270505, 3414950.5005410197, 5122425.750811525, 6829901.001082039, 8537376.251352545, 10244851.50162305, 11952326.751893556, 13659802.00216407, 15367277.252434583, 17074752.50270509, 18782227.752975594, 20489703.0032461, 22197178.253516614, 23904653.50378712, 25612128.75405763, 27319604.00432814, 29027079.254598647, 30734554.504869163, 32442029.755139664, 32442029.755139664, 34292189.98266231, 36142350.21018497, 37992510.43770762, 39842670.66523027, 41692830.892752916, 43542991.120275564, 45393151.34779822, 47243311.57532087, 49093471.80284352, 50943632.03036617, 52793792.257888824, 54643952.485411465, 56494112.71293412, 58344272.94045678, 60194433.16797942, 62044593.395502076, 63894753.62302473, 65744913.85054737, 67595074.07807003, 67595074.07807003, 68018843.59018882, 68442613.10230759, 68866382.61442637, 69290152.12654516, 69713921.63866393, 70137691.15078272, 70561460.6629015, 70985230.17502028, 71408999.68713906, 71832769.19925785, 72256538.71137662, 72680308.22349541, 73104077.7356142, 73527847.24773297, 73951616.75985175, 74375386.27197054, 74799155.78408931, 75222925.2962081, 75646694.80832689];[310.50951849154075, 313.5095184915465, 313.5095184915462, 313.50951849154603, 313.5095184915458, 313.50951849154575, 313.5095184915454, 313.5095184915451, 313.5095184915448, 313.5095184915444, 313.50951849154455, 313.5095184915442, 313.50951849154376, 313.5095184915436, 313.5095184915435, 313.50951849154313, 313.5095184915429, 313.5095184915429, 313.50951849154234, 321.66003185058963];[0.0, 3492478.8673372786, 6984957.734674557, 10477436.602011835, 13969915.469349114, 17462394.336686395, 20954873.20402367, 24447352.071360946, 27939830.93869823, 31432309.806035507, 34924788.67337279, 38417267.54071006, 41909746.40804734, 45402225.27538462, 48894704.14272189, 52387183.010059185, 55879661.87739646, 59372140.74473374, 62864619.612071015, 66357098.4794083];[318.380741562137, 326.5501371362386, 334.71410617012833, 342.87072072467186, 351.0180611848647, 359.154078864233, 367.27652762704713, 375.38293720951833, 383.4706098760993, 391.5366283977406, 399.5778677481537, 407.5910058990723, 415.57253105686584, 423.51874392090656, 428.15000000039475, 428.15000000037406, 428.15000000035343, 428.1500000003331, 428.1500000003133, 428.15000000029227, 428.15000000029227, 428.1500000002922, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.1500000002923, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227, 428.15000000029227];[0.0, 1707475.250270505, 3414950.5005410197, 5122425.750811525, 6829901.001082039, 8537376.251352545, 10244851.50162305, 11952326.751893556, 13659802.00216407, 15367277.252434583, 17074752.50270509, 18782227.752975594, 20489703.0032461, 22197178.253516614, 23904653.50378712, 25612128.75405763, 27319604.00432814, 29027079.254598647, 30734554.504869163, 32442029.755139664, 32442029.755139664, 34292189.98266231, 36142350.21018497, 37992510.43770762, 39842670.66523027, 41692830.892752916, 43542991.120275564, 45393151.34779822, 47243311.57532087, 49093471.80284352, 50943632.03036617, 52793792.257888824, 54643952.485411465, 56494112.71293412, 58344272.94045678, 60194433.16797942, 62044593.395502076, 63894753.62302473, 65744913.85054737, 67595074.07807003, 67595074.07807003, 68018843.59018882, 68442613.10230759, 68866382.61442637, 69290152.12654516, 69713921.63866393, 70137691.15078272, 70561460.6629015, 70985230.17502028, 71408999.68713906, 71832769.19925785, 72256538.71137662, 72680308.22349541, 73104077.7356142, 73527847.24773297, 73951616.75985175, 74375386.27197054, 74799155.78408931, 75222925.2962081, 75646694.80832689];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-165294.42235277512, -413236.0558819378, -826472.1117638756, -1652944.2235277512, -4132360.5588193783, -8264721.1176387565, -16529442.235277513, -24794163.352916267, -33058884.470555026, -8264721.1176387565];[0.5494471823533521, 0.9435333749456288, 1.476242017459072, 2.3732344618098873, 4.600920388066452, 7.759980728453146, 13.302591776676321, 18.357248726543514, 23.134989741505084, 7.759980728453146];[1.3076842940009779, 2.2456094323705966, 3.513456001552591, 5.648298019107532, 10.950190523598156, 18.468754133718488, 31.66016842848964, 43.69025196917356, 55.061275584782095, 18.468754133718488];[2.07406790948223, 6.649492306693457, 14.697732532918208, 31.36765435073616, 82.95480266416534, 170.81875169351508, 349.18705184944037, 529.2167047088931, 710.1891819828869, 170.81875169351508];[189.69030725083846, 130.29760933763754, 101.9311085258496, 81.93318460763047, 63.53658950881308, 53.580878232412765, 45.925664966417386, 42.25085701963721, 39.93544287109331, 53.580878232412765];2;1.1482276426995854;1.0443327970937701;0.2040429573194125;[-7241984.240120764, -7426425.7768026, -7426425.7768026, -7426425.7768026, -7595963.6417789515, -7595963.6417789515, -7595963.6417789515, -7595963.6417789515, -7595963.6417789515, -7596228.4140843, -7596228.4140843, -7596228.4140843, -7597460.861208251, -7599599.654250366, -7618436.513958108, -7618598.141373631, -7618598.141373631, -7619458.34866868, -7619458.34866868];[65449.14240390633, 1000.0, 1000.0, -1919553.9852467468, -3840082.1569659477, -5484168.346788071, -5915734.776486289, -6355449.9920797385, -6716114.605673062, -6932649.092360179, -7075076.233227128, -7166333.812779291, -7262574.829118708, -7358517.494233624, -7398650.710051695, -7426960.259039388, -7454807.5604389515, -7473287.080881128, -7550409.411642193];[-1666742.3521030962, -2467547.3785015624, -3677553.7262522797, -4956569.685083216, -5801966.079469648, -6418651.587043325, -6675217.698734113, -6912416.259057675, -7075879.052159197, -7197084.511400473, -7274990.938444103, -7346427.431991106, -7399359.614482069, -7447379.225117718, -7474302.768423268, -7505202.121961468, -7534478.266328376, -7566954.705790649, -7591506.158114632];
