is Cycle regenerated;Hot fluid comp;Hot fluid engine;Hot fluid table path;Hot fluid tables;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;Working fluid comp;Working fluid engine;MaxSuperheat;MinSuperheat;TestMassRates;Geofluid_P_out;ObjFunc;Var 0;Var 1;Var 2;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Pin;Pflash;Xflash;Tmin;Pmin;Cost;PrimaryCosts;SecondaryCosts;ConstructionCosts;SpecificCost;Costs;NPV;NPV_profile;ROI;IRR;LCOE;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;ncg_handling_power;ncg_handling_power_elec;P_Absorption;P_in;P_out;fmin;fmax;favg;
False;['water', 0.99, 'carbondioxide', 0.01];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['nButane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 51.09269284431593];7500000.0;5818364.643473908;0.688289618979544;10423.889588589547;0.24947559353227544;-5819054.540697521;-7560310.398202961;1741255.8575054407;-6263644.18051332;-7958221.471792591;1694577.2912792712;36569531.810751505;61645615.829500884;29020315.646584596;0.17128040394194485;0.593221939933171;0.10160729349897767;0.36430946454206375;0.5110235102306087;[{'equip': 'Reinjected', 'val': 4210441.39104824}, {'equip': 'Rejected', 'val': 725698.2467260472}, {'equip': 'FlashSep', 'val': 459417.6669720523}, {'equip': 'Turbine', 'val': 1995522.155428538}, {'equip': 'Condenser', 'val': 1238887.3712924542}];1566305.3668874847;1078071.7241806018;0.688289618979544;304;10423.889588589547;29.429938615320825;12.36552042660539;4.946208170642156;12.118210018073281;5057.512076831834;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'Turbine', 'val': 5137360.383184303}, {'equip': 'Condenser', 'val': 1764522.8400991883}, {'equip': 'CoolingPump', 'val': 145978.0355359464}, {'equip': 'SecondaryEquip', 'val': 4.946208170642156}, {'equip': 'Construction', 'val': 12.118210018073281}, {'equip': 'LP_BrinePump', 'val': 16925.08817718534}, {'equip': 'LP_CondPump', 'val': 11404.315894047371}, {'equip': 'HP_BrinePump', 'val': 39679.82155052293}, {'equip': 'LP_NCGComp', 'val': 4479109.759900459}, {'equip': 'HP_NCGComp', 'val': 705425.6111849976}, {'equip': 'HP_NCGPump', 'val': 693.5076850873191}, {'equip': 'NCGCondenser', 'val': 64421.06339365335}];107.38198049189927;[-29.429938615320825, -14.570180528171988, -1.0913718573164672, 11.133941309838145, 22.221504426594393, 32.27642663944353, 41.394154979140374, 49.66135952732917, 57.15673768122821, 63.95174489860183, 70.11125863238638, 75.69418155275503, 80.75398959852782, 85.33922989458648, 89.49397311272944, 93.25822443601275, 96.66829690725606, 99.75715059759037, 102.55470071753737, 105.08809750827896, 107.38198049189927];2.648732737621059;0.5529705293867458;112.65817430616761;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 51.09269284431593];[-122584.00527318969, -306468.44053450413, -612947.5364297945, -1225909.4105776548, -3064797.9170350535, -6129628.922310821, -12259303.706824549, -18389003.420127444, -24518716.00805536, -6263644.18051332];[0.5653215961101171, 1.2244173105811074, 2.1448956333653553, 3.68389723669367, 7.335934610698248, 12.17349706226611, 20.0412371685094, 26.77590163101481, 32.8826320713505, 12.36552042660539];[1.3454653987420788, 2.9141131991830354, 5.104851607409546, 8.767675423330934, 17.45952437346183, 28.972923008193344, 47.69814446105237, 63.726645881815244, 78.26066432981418, 29.429938615320825];[1.0007262148592786, 3.1451250915828575, 7.325335130452302, 16.71391894121309, 48.16519425516256, 104.83746463066535, 224.33597023868327, 347.69288914710944, 473.188062074924, 107.38198049189927];[263.17168292571955, 227.99277835839715, 199.69180828824653, 171.4851495610759, 136.59380286502994, 113.3335675739425, 93.29021883179341, 83.09278182679448, 76.53255957348897, 112.65817430616761];1371835.2440177994;1418513.8102439689;2850299.5400033947;1566305.3668874847;7500000.0;[-5359002.549406159, -5359002.549406159, -5359002.549406159, -5359002.549406159, -5359002.549406159, -5463669.56814647, -5603103.838142313, -5603103.838142313, -5603103.838142313, -5611070.610220942, -5611070.610220942, -5611070.610220942, -5677015.665633177, -5677015.665633177, -5677015.665633177, -5764992.15670326, -5764992.15670326, -5764992.15670326, -5764992.15670326, -5764992.15670326, -5764992.15670326, -5765775.482850408, -5768042.288708797, -5770688.194248976, -5770688.194248976, -5770688.194248976, -5770807.085827807, -5795457.359281714, -5815945.406629669, -5818364.643473908];[1000000000000000.0, 122786.61534121784, -1104645.9089648763, -1959575.0816147462, -2263378.2015891704, -3095244.2045757743, -3591236.8269359614, -4389099.50703199, -4696426.121898914, -5061222.253570912, -5182636.517992311, -5235146.674570067, -5279098.031598235, -5338190.776090677, -5393875.786930092, -5445906.730047102, -5488522.973010198, -5513754.190787167, -5547577.780135517, -5559756.447277631, -5576384.203266557, -5603094.771894809, -5609711.789623359, -5620743.876525953, -5637412.312081743, -5648081.548862729, -5657538.152465624, -5666287.165020937, -5671295.198436635, -5676215.665366168];[166666665379673.34, -1962216.0079156647, -2631730.6899551703, -3271570.3127625505, -3820112.8351096977, -4275388.531903362, -4693381.8033446865, -4972359.061611801, -5151973.365593963, -5260229.920487538, -5320545.807326392, -5362358.5294222785, -5415156.954761291, -5458375.403181907, -5492538.797253424, -5529711.625278497, -5561477.119578663, -5578738.874978839, -5597955.951318392, -5610375.698805391, -5624220.322736795, -5641899.476767807, -5652398.965809783, -5662342.56384021, -5670246.652848944, -5679766.344558327, -5692438.611017033, -5704495.56432209, -5714278.313116707, -5726411.003528679];
False;['water', 0.98, 'carbondioxide', 0.02];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['nButane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 52.19846516534611];7500000.0;4849621.97340915;0.4650609010811726;12935.02041933977;0.2721558973487347;-4849893.358126793;-7634171.141968016;2784277.783841222;-5351935.092138717;-8035969.623124227;2684034.5309855104;40189761.203935795;61645615.80686842;31463138.096132938;0.13316663079885632;0.6519484099217635;0.08681777320395292;0.31050550591844533;0.41942539715514054;[{'equip': 'Reinjected', 'val': 3517947.912704982}, {'equip': 'Rejected', 'val': 958092.5798316707}, {'equip': 'FlashSep', 'val': 1430553.2840246689}, {'equip': 'Turbine', 'val': 1915510.6119836904}, {'equip': 'Condenser', 'val': 1355587.8200226293}];1631988.4187361463;758974.0045714702;0.4650609010811726;304;12935.02041933977;40.94519213483671;17.20386224152803;6.881544896611213;16.859784996697467;8442.493290337265;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'Turbine', 'val': 5262269.920633947}, {'equip': 'Condenser', 'val': 1853366.553860435}, {'equip': 'CoolingPump', 'val': 128460.94181977474}, {'equip': 'SecondaryEquip', 'val': 6.881544896611213}, {'equip': 'Construction', 'val': 16.859784996697467}, {'equip': 'LP_BrinePump', 'val': 19200.018952461516}, {'equip': 'LP_CondPump', 'val': 12456.495759898}, {'equip': 'HP_BrinePump', 'val': 38198.335560648884}, {'equip': 'LP_NCGComp', 'val': 8398158.233509647}, {'equip': 'HP_NCGComp', 'val': 1296860.0370489191}, {'equip': 'HP_NCGPump', 'val': 1645.0779688618584}, {'equip': 'NCGCondenser', 'val': 193246.62641343527}];69.15058593639866;[-40.94519213483671, -28.840098921811276, -17.8772937343325, -7.950270615139187, 1.0376246592868696, 9.174100969224288, 16.53874515718413, 23.203769845183135, 29.234692667251842, 34.690953190425766, 39.62647322473701, 44.090165702214584, 48.1263968318566, 51.77540580763241, 55.07368595587712, 58.05433085338237, 60.747348624818045, 63.17994733488868, 65.3767941241523, 67.36025049527039, 69.15058593639866];0.6888572828936471;0.31983603532938476;183.43935180308122;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 52.19846516534611];[-102526.73550695584, -256320.78025574287, -512645.8653663093, -1025296.967477396, -2563250.4999518674, -5126510.761115292, -10253033.95061713, -15379562.883775584, -20506094.362745076, -5351935.092138717];[0.7459223032580886, 1.6080807118298825, 2.8238901751683523, 4.883814995235113, 9.880531476364512, 16.658051979198213, 27.94680617706234, 37.78873433047385, 46.815101977818436, 17.20386224152803];[1.7752950817542508, 3.8272320941551206, 6.720858616900678, 11.623479688659568, 23.51566491374754, 39.64616371049175, 66.51339870140836, 89.93718770652777, 111.41994270720787, 40.94519213483671];[-0.09284189904194996, 0.6420691764418063, 2.6198193769785165, 7.840860661845955, 27.53198471570021, 65.62912168224783, 149.53955741704783, 238.37618447645852, 329.98963686127854, 69.15058593639866];[415.17754054421226, 358.0151582111509, 314.3458505338191, 271.823449597357, 219.9716152132509, 185.42988461055674, 155.54540139086495, 140.21540880474234, 130.2807981969353, 183.43935180308122];2400020.931241995;2500264.184097707;3014836.930355626;1631988.4187361463;7500000.0;[-4571203.993626811, -4571203.993626811, -4614668.200836785, -4631842.62338223, -4666801.202308154, -4666801.202308154, -4676489.688354056, -4676489.688354056, -4694741.543740102, -4694741.543740102, -4821413.028017166, -4821413.028017166, -4821413.028017166, -4821413.028017166, -4821413.028017166, -4821413.028017166, -4821413.028017166, -4843666.841056099, -4843666.841056099, -4847068.10671583, -4849621.97340915, -4849621.97340915, -4849621.97340915, -4849621.97340915, -4849621.97340915];[1000000000000000.0, 604318.1363270382, -651870.4110562128, -1475266.9496288663, -1872641.796212509, -2674784.134519821, -2996126.627133872, -3595679.3936965903, -3805888.871689495, -4032925.5817986247, -4166191.0532306028, -4492620.49279906, -4558763.516404902, -4582950.422856532, -4614018.223528169, -4634310.621556735, -4663815.140299592, -4676316.731365481, -4690037.50930669, -4734352.462429825, -4744714.63925185, -4759107.648844844, -4767205.71027906, -4773183.712478178, -4776719.146626374];[199999998993587.88, -1587432.9086854544, -2214095.3943259646, -2750851.590553131, -3200991.407966123, -3522305.28608921, -3831743.152451853, -4080888.237818628, -4253138.877677918, -4392717.670767865, -4530098.801144069, -4602303.217035156, -4627699.25504185, -4652087.521135374, -4676099.012396436, -4701404.366517862, -4714975.249084899, -4735248.521522532, -4749450.866354996, -4766237.093496203, -4776750.75556393, -4786291.415326156, -4793068.621187786, -4801196.268909922, -4807648.443229374];
False;['water', 0.97, 'carbondioxide', 0.03];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['nButane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 53.33797765718538];7500000.0;4136935.8331031706;0.5916491659447122;15358.615355402655;0.48746491277954385;-4137598.9603325916;-7710441.915343604;3572842.9550110125;-4686809.034992486;-8116254.64773011;3429445.612737624;38202437.37227888;61645615.78493897;29283314.74738156;0.12268350810499361;0.6197105323037807;0.07602826211264078;0.27090675959099153;0.39350129056727223;[{'equip': 'Reinjected', 'val': 4322371.8959525535}, {'equip': 'Rejected', 'val': 1067548.5146117322}, {'equip': 'FlashSep', 'val': 896266.6337609552}, {'equip': 'Turbine', 'val': 1936022.6158837248}, {'equip': 'Condenser', 'val': 1199305.3330102528}];1699381.1319095145;1005437.4293164451;0.5916491659447122;304;15358.615355402655;48.38961909195501;20.331772727712192;8.132709091084877;19.925137273157947;11695.096493369507;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'Turbine', 'val': 5392237.203701725}, {'equip': 'Condenser', 'val': 1608493.407290119}, {'equip': 'CoolingPump', 'val': 98730.40912308027}, {'equip': 'SecondaryEquip', 'val': 8.132709091084877}, {'equip': 'Construction', 'val': 19.925137273157947}, {'equip': 'LP_BrinePump', 'val': 24470.45262580171}, {'equip': 'LP_CondPump', 'val': 14764.519185698453}, {'equip': 'HP_BrinePump', 'val': 31695.73967619965}, {'equip': 'LP_NCGComp', 'val': 11512740.034083055}, {'equip': 'HP_NCGComp', 'val': 1353224.820316654}, {'equip': 'HP_NCGPump', 'val': 2206.6587798860546}, {'equip': 'NCGCondenser', 'val': 293209.482929973}];42.62750959169226;[-48.38961909195501, -38.25833656440739, -29.09750911721339, -20.815768054229807, -13.330251093045902, -6.565816316640475, -0.45432839457939966, 5.0659895477881935, 10.051144428436068, 14.551907542360105, 18.61429969634776, 22.28003165710204, 25.586904012273127, 28.569170168901337, 31.25786587297123, 33.68110832409604, 35.8643676779553, 37.83071347341743, 39.601038288947926, 41.19426072180214, 42.62750959169226];-0.11907738908448504;0.2203591734782634;247.55709426835594;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 53.33797765718538];[-87861.52343088444, -219661.85657204821, -439333.4508170397, -878679.3108812119, -2196718.191491887, -4393461.765093884, -8786956.564934902, -13180467.190342307, -17573984.69095879, -4686809.034992486];[0.8560362228492703, 1.8414666798807833, 3.236750894379233, 5.6121873212768545, 11.420492073158021, 19.359856965111565, 32.689261192101405, 44.37750491256584, 55.13427969807705, 20.331772727712192];[2.037366210381263, 4.382690698116264, 7.703467128622575, 13.357005824638913, 27.180771134116092, 46.076459576965526, 77.80044163720135, 105.61846169190669, 131.21958568142338, 48.38961909195501];[-0.817738772111161, -1.0274207328446037, -0.5354775662529115, 1.861885541013178, 13.541457472594889, 38.935824166254974, 98.40450928756151, 163.46128301074197, 231.6896224637182, 42.62750959169226];[555.9948915669828, 478.39496876148513, 420.4287373675726, 364.4845685835779, 296.67971877144436, 251.46218308441993, 212.29707672709645, 192.13631844276762, 179.03125244334288, 247.55709426835594];3211163.0865318296;3354560.428805218;4143382.4690827;1699381.1319095145;7500000.0;[-3903285.9433524017, -3903285.9433524017, -3903285.9433524017, -3903285.9433524017, -3903285.9433524017, -3903285.9433524017, -3932399.8224684983, -3986965.2244816013, -3986965.2244816013, -3986965.2244816013, -3986965.2244816013, -3986965.2244816013, -3986965.2244816013, -3986965.2244816013, -3987871.710944246, -4080024.101567465, -4080024.101567465, -4080024.101567465, -4080024.101567465, -4080024.101567465, -4080024.101567465, -4097706.2525132527, -4098330.459132531, -4098330.459132531, -4110505.502796551, -4128860.693029228, -4128860.693029228, -4131041.7667805366, -4131041.7667805366, -4136935.8331031706];[1000000000000000.0, 622909.8470515136, -468300.72627229197, -1129244.2878779196, -1677227.6263262443, -2309900.1846742593, -2913943.047098701, -3205105.0730407634, -3541724.3018497555, -3670021.7264352688, -3810788.141278621, -3851441.5723543386, -3866424.009110471, -3876563.602554995, -3891853.853235966, -3900661.2827214547, -3909255.4424890294, -3924095.8755721245, -3933998.154864614, -3948297.8696606215, -3960837.4524791166, -3967697.8175352635, -3979632.1166768274, -3985792.8324455526, -4000091.657283045, -4004905.9165148498, -4025554.732827509, -4037655.1459965897, -4052259.854386824, -4077311.0463866685];[166666665901587.28, -1263628.2737248903, -1821557.955519872, -2364005.457636697, -2861530.763092954, -3169711.155678484, -3464602.203280123, -3651738.6077796067, -3765161.6310932557, -3841395.662227461, -3870671.092718129, -3886692.7582261846, -3897929.6260328675, -3910308.188186965, -3922780.5235899966, -3933791.9034564444, -3943598.42672523, -3956897.0147326402, -3971908.5785220223, -3982337.851103147, -3991130.5722857527, -4002644.291306999, -4011727.373556074, -4022468.366128191, -4035355.503813929, -4050140.0918664024, -4062858.7988317204, -4075100.2782148016, -4087493.4543536105, -4096625.2094944245];
False;['water', 0.96, 'carbondioxide', 0.04];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['nButane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 54.49617009730096];7500000.0;3340720.322924802;0.5395112177062698;19755.41570028051;0.4624165391497046;-3341001.3105960805;-7632639.149084615;4291637.838488534;-3923064.5047805947;-8034356.999036437;4111292.494255842;39229578.0832684;61645615.76350793;30135704.61670997;0.10000271979610713;0.6363725562214425;0.06363898642574535;0.2252275352039009;0.3331523330778691;[{'equip': 'Reinjected', 'val': 4397464.997592995}, {'equip': 'Rejected', 'val': 1245175.0895009167}, {'equip': 'FlashSep', 'val': 1209894.3092497885}, {'equip': 'Turbine', 'val': 1852459.2575649265}, {'equip': 'Condenser', 'val': 1342535.512329589}];1768482.9520446646;954116.3909503957;0.5395112177062698;304;19755.41570028051;55.31993968823048;23.243672137911965;9.297468855164785;22.778798695153725;16557.892244095125;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'Turbine', 'val': 5458751.793112145}, {'equip': 'Condenser', 'val': 1617217.142860237}, {'equip': 'CoolingPump', 'val': 89252.308423524}, {'equip': 'SecondaryEquip', 'val': 9.297468855164785}, {'equip': 'Construction', 'val': 22.778798695153725}, {'equip': 'LP_BrinePump', 'val': 24079.083675082384}, {'equip': 'LP_CondPump', 'val': 14726.082777144744}, {'equip': 'HP_BrinePump', 'val': 32013.15496712451}, {'equip': 'LP_NCGComp', 'val': 13771271.649917135}, {'equip': 'HP_NCGComp', 'val': 1826505.849982721}, {'equip': 'HP_NCGPump', 'val': 2881.2403712509104}, {'equip': 'NCGCondenser', 'val': 406973.8318256024}];14.486341232884111;[-55.31993968823048, -47.39452795673424, -40.246116833435714, -33.80047389551466, -27.99034395883679, -22.754800221197932, -18.03865531923979, -13.791926793368297, -9.96935195927395, -6.529947642840034, -3.4366106515344472, -0.6557552336349106, 1.8430158796914622, 4.087209942188378, 6.101714979237508, 7.909045444823365, 9.52956506589164, 10.981688978529679, 12.282067067141593, 13.445750242226902, 14.486341232884111];-0.7381352670569499;0.13842913699847292;338.1089603677892;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 54.49617009730096];[-71984.25976449433, -179964.54099993804, -359933.29470888135, -719871.6144276367, -1799686.6123388365, -3599382.136817978, -7198775.29227748, -10798173.217362331, -14397573.066214433, -3923064.5047805947];[0.9498916555598842, 2.0417225105242487, 3.592515581927879, 6.245384286159001, 12.77456346310922, 21.762900250136102, 36.94251452038725, 50.31642404722489, 62.658436705459046, 23.243672137911965];[2.2607421402325247, 4.859299575047712, 8.550187084988352, 14.864014601058422, 30.403461042199943, 51.79570259532392, 87.92318455852165, 119.75308923239524, 149.12707935899255, 55.31993968823048];[-1.5162057423385686, -2.6566233151204006, -3.6416631529665793, -4.083961032048119, -0.5440387874311639, 11.803220456506637, 46.02102521750149, 86.38688367918387, 130.26611985552665, 14.486341232884111];[753.0328429577586, 647.4215667745361, 569.5790765877623, 495.08698048407746, 405.0667268743633, 345.0374241712774, 292.84999691684135, 265.91134526655065, 248.3519947362201, 338.1089603677892];3914801.57201992;4095146.916252612;4054945.510707532;1768482.9520446646;7500000.0;[-3115295.640225147, -3115295.640225147, -3115295.640225147, -3245034.3041393133, -3245034.3041393133, -3279845.451180117, -3279845.451180117, -3279845.451180117, -3300627.0201490046, -3300627.0201490046, -3305247.209860514, -3318541.3303447915, -3318541.3303447915, -3318541.3303447915, -3318541.3303447915, -3321545.7560276557, -3337275.780065175, -3337275.780065175, -3338299.664070761, -3338680.862343231, -3338680.862343231, -3340720.322924802];[1000000000000000.0, 1014898.3170751776, -193581.13145301398, -806851.6317250691, -1261143.701297585, -1968595.029884953, -2500864.004838133, -2820534.771723769, -2968558.9820541674, -3019357.8289403217, -3069348.7735561836, -3141935.272836894, -3167763.049643646, -3201682.1255435646, -3216955.917803867, -3226268.657769193, -3236921.472320433, -3250474.335522159, -3260710.5070789754, -3272553.6406342983, -3288759.9656372657, -3300627.0201490046];[177777777301158.28, -858242.3092578474, -1454168.5226825275, -1934374.692767688, -2358470.8377316613, -2701690.944273047, -2920788.416246768, -3044752.016855524, -3108347.680419445, -3153662.6451536575, -3185393.077014136, -3212681.805091111, -3226483.41094361, -3239389.9512919043, -3249558.187506417, -3259061.6436213553, -3270347.7443836364, -3281020.4796424033, -3290470.50960798, -3301006.6279487307, -3311848.2915967936, -3319114.2973656203];
False;['water', 0.95, 'carbondioxide', 0.05];geoprop;./propertyengine_plugins/LookUpTables/SuperDuperTable;True;TQ;473.15;0.25;50;['air', 1];default;120;0.6;['nButane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 55.6738388484877];7500000.0;2858210.4652777007;0.7014492262782399;40121.926550252785;0.9944472313544386;-2858145.2990199733;-6912432.618315855;4054287.319295882;-3394619.7568348804;-7276244.861385111;3881625.1045502303;37581105.04664711;61645615.74263059;29057754.047691494;0.09032783236739175;0.6096314327290945;0.05506668586144651;0.19367538451796706;0.32078155753476756;[{'equip': 'Reinjected', 'val': 5173096.457889959}, {'equip': 'Rejected', 'val': 1771930.86750711}, {'equip': 'FlashSep', 'val': 736788.6381192505}, {'equip': 'Turbine', 'val': 1574879.9132173415}, {'equip': 'Condenser', 'val': 1623684.0315817213}];1839356.9455512208;1290215.5063064105;0.7014492262782399;304;40121.926550252785;51.3777766067723;21.587301095282477;8.63492043811299;21.155555073376828;17975.91487892137;[{'equip': 'FlashSep', 'val': 0}, {'equip': 'Turbine', 'val': 5282160.85480074}, {'equip': 'Condenser', 'val': 1191032.235572972}, {'equip': 'CoolingPump', 'val': 63018.72245802558}, {'equip': 'SecondaryEquip', 'val': 8.63492043811299}, {'equip': 'Construction', 'val': 21.155555073376828}, {'equip': 'LP_BrinePump', 'val': 35878.1446868846}, {'equip': 'LP_CondPump', 'val': 19844.7748166735}, {'equip': 'HP_BrinePump', 'val': 12273.861270956198}, {'equip': 'LP_NCGComp', 'val': 14032131.94652146}, {'equip': 'HP_NCGComp', 'val': 457823.8395081225}, {'equip': 'HP_NCGPump', 'val': 3301.2939132098095}, {'equip': 'NCGCondenser', 'val': 489835.4217334338}];7.514388817027052;[-51.3777766067723, -44.651382328444555, -38.588960200944925, -33.12680937116882, -28.20723250210648, -23.77797647405126, -19.791724791809035, -16.205636942594147, -12.980930385083937, -10.082501246051736, -7.47858016074315, -5.140420020006866, -3.0420126841421715, -1.1598319932103618, 0.5273993513434365, 2.038921236243327, 3.392127917310305, 4.602741948199292, 5.684971906444021, 6.651655414662882, 7.514388817027052];-0.853742428861031;0.12189132516022995;362.898023629814;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 55.6738388484877];[-60973.795553320364, -152434.4972624701, -304868.41207245353, -609735.8021998988, -1524337.525107439, -3048671.922957239, -6097339.567665122, -9146005.038212843, -12194669.731382145, -3394619.7568348804];[0.861584667233118, 1.856718395607828, 3.272580143206821, 5.699502967889148, 11.671374299455312, 19.88550100804174, 33.718575677234284, 45.88880766998212, 57.105103185592505, 21.587301095282477];[2.0505715080148206, 4.41898978154663, 7.788740740832235, 13.564817063576173, 27.77787083270364, 47.32749239913934, 80.25021011181758, 109.21536225455743, 135.91014558171014, 51.3777766067723];[-1.4783113256565426, -2.683744572500483, -3.8665045159781455, -4.8537972855303915, -3.359242903647079, 5.052439437263259, 30.711663557849285, 62.032368680390604, 96.60095285129009, 7.514388817027052];[806.3658370310275, 695.0886002714216, 612.5693326157376, 533.4241528316471, 436.93641860238785, 372.2230254256308, 315.57764254827595, 286.3206859027983, 267.22818766572783, 362.898023629814];3757327.9769453406;3929990.191690992;6686015.417102253;1839356.9455512208;7500000.0;[-2527269.2426627893, -2527269.2426627893, -2685438.6240019193, -2685438.6240019193, -2685438.6240019193, -2685438.6240019193, -2688959.7007521736, -2700749.2937461585, -2700749.2937461585, -2700749.2937461585, -2824809.1299535274, -2824809.1299535274, -2824809.1299535274, -2824809.1299535274, -2825285.5120936506, -2825285.5120936506, -2825285.5120936506, -2831625.483747339, -2837653.247973035, -2837654.5508896364, -2837654.5508896364, -2837654.5508896364, -2837654.5508896364, -2858210.4652777007];[1000000000000000.0, 1119843.547042071, 25205.784284132533, -734798.322777824, -998773.6212876886, -1477168.6228798837, -1796631.0345628494, -2058651.5983017776, -2177235.213625974, -2370490.806029099, -2433745.079770391, -2466452.0948265754, -2498968.8146320703, -2515453.8341376847, -2533350.5587154804, -2558592.8986589853, -2591264.113349121, -2679343.435473259, -2696092.127959625, -2706009.2207921064, -2729581.293801138, -2745440.070123924, -2790111.061720963, -2809116.637603939];[155555555368097.1, -593664.9245447828, -1108976.4588811207, -1557432.9643706789, -1827978.3629214617, -2029629.928213275, -2198237.4759086524, -2339533.2406413713, -2429061.653123724, -2489678.3332153996, -2519548.079592279, -2546948.1129457825, -2568665.5181871015, -2600943.5948816785, -2637633.242447417, -2665055.1745443135, -2701630.5799650983, -2731701.158152418, -2749596.099794308, -2767382.254378248, -2787749.8807875407, -2806072.0280105453, -2819744.964460175, -2826133.8346863957];
