is Cycle regenerated;Hot fluid tables;Hot fluid comp;Hot fluid engine;Hot fluid input spec;Hot fluid input1;Hot fluid input2;Hot fluid mass flow;Cold fluid comp;Cold fluid engine;Condenser dP;Cooling Pump IsenEff;Working fluid comp;Working fluid engine;MaxSuperheat;MinSuperheat;TestMassRates;ObjFunc;Var 0;Var 1;Var 2;Var 3;Var 4;Var 5;Var 6;NetPow_elec;CyclePow_elec;ParasiticPow_elec;NetPow;CyclePow;ParasiticPow;Qin;Qin_max;Qout;eta_I_cycle;eta_I_recov;eta_I_plant;eta_II_BF;eta_II_FUNC;Exergy losses;Pmax;Tmax;Tmin;Cost;SpecificCost;Costs;PrimaryCosts;SecondaryCosts;ConstructionCosts;NPV;NPV_profile;ROI;IRR;LCOE;T_coolant;Q_coolant;T_wf_heating;Q_wf_heating;T_wf_cooling;Q_wf_cooling;T_geofluid;Q_geofluid;T_recu_low;Q_recu_low;T_recu_high;Q_recu_high;M_profile;W_profile;PC_profile;C_profile;NPVs_profile;LCOE_profile;Turbine_Stages;Turbine_HStages;Turbine_VStages;Turbine_SP;fmin;fmax;favg;
False;False;['water', 1];default;TQ;423.15;0;50;['air', 1];default;120;0.6;['Cyclopropane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-3313.2028168738534;4297246.866394005;397.57838177891136;317.11245543071806;4.576618793492784;12.837281841911599;10.956839471122422;9.732149951351618;-937253.7874775478;-937253.7874775478;126502.43313546946;-1017001.1628762401;-1137178.474354936;120177.31147869598;10352252.355986161;26394326.193612464;9215073.880918304;0.09823960312251874;0.3922150647093029;0.03853105229571492;0.227846910672692;0.4095752123390273;[{'equip': 'Reinjected', 'val': 1782258.9995836955}, {'equip': 'Rejected', 'val': 198206.16556434357}, {'equip': 'Superheater', 'val': 59562.64579413459}, {'equip': 'Evaporator', 'val': 231087.09450079128}, {'equip': 'PreHeater', 'val': 293481.3222974967}, {'equip': 'Condenser', 'val': 515141.2196139484}, {'equip': 'Turbine', 'val': 208981.0134613961}, {'equip': 'Pump', 'val': 37631.492200336885}];4297246.866394005;397.57838177891136;317.11245543071806;3.210605921748658;3425.545956329965;[{'equip': 'Superheater', 'val': 53655.71500031192}, {'equip': 'Evaporator', 'val': 172481.26133542063}, {'equip': 'PreHeater', 'val': 118289.0313886787}, {'equip': 'Condenser', 'val': 438717.2392460126}, {'equip': 'Turbine', 'val': 541630.6286256943}, {'equip': 'Pump', 'val': 24220.209172225466}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 0.5395976339073375}, {'equip': 'Construction', 'val': 1.3220142030729767}];1.3489940847683437;0.5395976339073375;1.3220142030729767;19.67799564919301;[-3.210605921748658, -0.7391689255680847, 1.5043123859024519, 3.540769958173293, 5.38921955161638, 7.066935785268815, 8.589611213780806, 9.971500892462846, 11.225553752900566, 12.36353199117737, 13.396119561277574, 14.333020766739269, 15.18304985317956, 15.954212422101563, 16.653779411662995, 17.288354322159705, 17.863934302234806, 18.385965655702652, 18.859394277864922, 19.288711483828944, 19.67799564919301];5.129059787716139;0.8452300327711582;75.6947892778786;[298.25209782590827, 298.9287287688872, 299.60535957610216, 300.2819674611774, 300.9585580675137, 301.63514269377913, 302.3116916582339, 302.98824049041116, 303.6647587043635, 304.34126445264934, 305.0177575600183, 305.6942187779887, 306.37067986703744, 307.04710181589945, 307.72351692717564, 308.39991191390754, 309.0762795956631, 309.75264715172904, 310.428966215508, 311.1052848892924];[0.0, 485003.88846938446, 970007.7769387689, 1455011.6654081536, 1940015.5538775378, 2425019.442346922, 2910023.330816307, 3395027.219285691, 3880031.1077550757, 4365034.99622446, 4850038.884693844, 5335042.773163229, 5820046.661632614, 6305050.550101998, 6790054.438571382, 7275058.327040766, 7760062.215510151, 8245066.103979536, 8730069.99244892, 9215073.880918304];[319.86480438398473, 323.7065927777855, 327.48765935668087, 331.20373187622755, 334.8514645848532, 338.4281985005594, 341.9317467554251, 345.3602038619061, 348.71177500739765, 351.9846197742924, 355.17670353577523, 358.2856487129904, 361.3085767617841, 364.2419297395364, 367.08125711140855, 369.820948357083, 372.45388379769224, 374.9709630119564, 377.3604491474909, 379.6070332574601, 379.6070332574601, 382.2214965006554, 382.6070332574591, 382.6070332574592, 382.60703325745965, 382.6070332574596, 382.60703325745965, 382.60703325745976, 382.6070332574599, 382.60703325746, 382.60703325746016, 382.6070332574598, 382.60703325746016, 382.6070332574603, 382.60703325746044, 382.60703325746056, 382.6070332574608, 382.6070332574607, 382.60703325746096, 384.60703325746124, 384.60703325746124, 385.16810662976684, 385.7453867945363, 386.3383428194469, 386.94645806559794, 387.56923020267413, 388.20617114719323, 388.85680693803084, 389.52067756123654, 390.1973367342835, 390.8863516582918, 391.5873027453996, 392.2997833272923, 393.02339934990687, 393.75776905848994, 394.5025226764803, 395.25730208107365, 396.02176047783314, 396.7955620762662, 397.57838176793865];[0.0, 214569.9219507967, 429139.8439015934, 643709.7658523887, 858279.6878031853, 1072849.6097539822, 1287419.5317047788, 1501989.453655574, 1716559.3756063706, 1931129.2975571677, 2145699.2195079643, 2360269.141458761, 2574839.063409556, 2789408.985360353, 3003978.90731115, 3218548.8292619456, 3433118.751212742, 3647688.673163539, 3862258.5951143354, 4076828.5170651316, 4076828.5170651316, 4349310.033769053, 4621791.550472975, 4894273.067176897, 5166754.583880819, 5439236.100584741, 5711717.617288662, 5984199.133992584, 6256680.650696507, 6529162.167400428, 6801643.684104349, 7074125.200808272, 7346606.717512194, 7619088.2342161145, 7891569.750920037, 8164051.267623959, 8436532.784327881, 8709014.301031804, 8981495.817735724, 9253977.334439646, 9253977.334439646, 9311781.282942055, 9369585.231444463, 9427389.17994687, 9485193.128449278, 9542997.076951686, 9600801.025454095, 9658604.973956503, 9716408.92245891, 9774212.870961318, 9832016.819463726, 9889820.767966134, 9947624.716468543, 10005428.664970951, 10063232.613473358, 10121036.561975766, 10178840.510478174, 10236644.458980583, 10294448.407482991, 10352252.3559854];[317.11245543071686, 320.1124554299552, 320.1124554291994, 320.11245542844307, 320.11245542768705, 320.1124554269311, 320.1124554261751, 320.11245542541906, 320.11245542466304, 320.11245542390714, 320.11245542315106, 320.112455422395, 320.11245542163914, 320.1124554208829, 320.1124554201271, 320.112455419371, 320.11245541861484, 320.1124554178591, 320.1124554171028, 329.3783647579244];[0.0, 485003.88846938446, 970007.7769387689, 1455011.6654081536, 1940015.5538775378, 2425019.442346922, 2910023.330816307, 3395027.219285691, 3880031.1077550757, 4365034.99622446, 4850038.884693844, 5335042.773163229, 5820046.661632614, 6305050.550101998, 6790054.438571382, 7275058.327040766, 7760062.215510151, 8245066.103979536, 8730069.99244892, 9215073.880918304];[374.4989682401878, 375.5166126117956, 376.53396051388694, 377.551006330412, 378.56774439087377, 379.5841689707229, 380.6002742917534, 381.6160545224666, 382.63150377851747, 383.6466161230341, 384.6613855670853, 385.6758060700151, 386.68987153983943, 387.7035758336314, 388.7169127578757, 389.72987606882936, 390.7424594728628, 391.75465662679727, 392.7664611382161, 393.7778665657839, 393.7778665657839, 395.06166103270766, 396.3447880495511, 397.6272340883167, 398.9089854968356, 400.19002849942603, 401.47034919751, 402.7499335701331, 404.02876747439177, 405.3068366458191, 406.58412669846894, 407.86062312544266, 409.13631129853377, 410.4111764684855, 411.68520376478125, 412.9583781954286, 414.23068464666596, 415.50210788253435, 416.7726325443882, 418.04224315027585, 418.04224315027585, 418.3114580392116, 418.5806309413578, 418.84976170676157, 419.1188501852029, 419.3878962262195, 419.65689967908185, 419.9258603928106, 420.19477821618295, 420.46365299770116, 420.732484585623, 421.0012728279473, 421.2700175724201, 421.53871866652133, 421.8073759574851, 422.07598929227106, 422.3445585175971, 422.6130834799073, 422.88156402540164, 423.1499999999404];[0.0, 214569.9219507967, 429139.8439015934, 643709.7658523887, 858279.6878031853, 1072849.6097539822, 1287419.5317047788, 1501989.453655574, 1716559.3756063706, 1931129.2975571677, 2145699.2195079643, 2360269.141458761, 2574839.063409556, 2789408.985360353, 3003978.90731115, 3218548.8292619456, 3433118.751212742, 3647688.673163539, 3862258.5951143354, 4076828.5170651316, 4076828.5170651316, 4349310.033769053, 4621791.550472975, 4894273.067176897, 5166754.583880819, 5439236.100584741, 5711717.617288662, 5984199.133992584, 6256680.650696507, 6529162.167400428, 6801643.684104349, 7074125.200808272, 7346606.717512194, 7619088.2342161145, 7891569.750920037, 8164051.267623959, 8436532.784327881, 8709014.301031804, 8981495.817735724, 9253977.334439646, 9253977.334439646, 9311781.282942055, 9369585.231444463, 9427389.17994687, 9485193.128449278, 9542997.076951686, 9600801.025454095, 9658604.973956503, 9716408.92245891, 9774212.870961318, 9832016.819463726, 9889820.767966134, 9947624.716468543, 10005428.664970951, 10063232.613473358, 10121036.561975766, 10178840.510478174, 10236644.458980583, 10294448.407482991, 10352252.3559854];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-20340.0232575248, -50850.058143812006, -101700.11628762401, -203400.23257524802, -508500.58143812005, -1017001.1628762401, -2034002.3257524802, -3051003.4886287204, -4068004.6515049604, -1017001.1628762401];[0.17716306246791455, 0.24418478595361112, 0.333252169839115, 0.48109316576023153, 0.8426341064334739, 1.3489940847683437, 2.2296347170988837, 3.0285396910060802, 3.781671327081721, 1.3489940847683437];[0.4216480886736366, 0.5811597905695944, 0.7931401642170937, 1.145001734509351, 2.005469173311668, 3.210605921748658, 5.306530626695343, 7.207924464594471, 9.000377758454496, 3.210605921748658];[-0.11777349776416154, 0.38216427740914444, 1.2924616643838842, 3.2161985984923454, 9.266536261382608, 19.67799564919301, 40.95060906476116, 62.50151045363203, 84.20825776901962, 19.67799564919301];[497.04890602375457, 274.03405435682924, 186.99453954017488, 134.97555777459843, 94.56381142811082, 75.6947892778786, 62.55465905412949, 56.645831220666864, 53.049308639259735, 75.6947892778786];1;0.9991319281829879;0.9113187415200789;0.06220934732674744;[3313.2028168738534, 3313.2028168738534, 3313.2028168738534];[3362.2579219015, 3322.8213346099674, 3322.8213346099674];[3349.210209377662, 3320.3590512313517, 3320.3590512313517];
False;False;['water', 1];default;TQ;448.15;0;50;['air', 1];default;120;0.6;['Cyclopropane', 1];default;15;2;[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];-2654.461948960221;4457389.758842401;399.63885043494906;319.8035559525309;14.715089232336915;19.17415293019264;18.286176428924165;11.45373425997657;-1509529.7446648327;-1509529.7446648327;191858.42670208888;-1638555.940087787;-1820821.4454547716;182265.50536698443;16919734.52083878;31836397.879867513;15098913.074304007;0.096842887107342;0.5314588222161392;0.051468006722078505;0.26278572458549265;0.3802082044014522;[{'equip': 'Reinjected', 'val': 1576301.7853079336}, {'equip': 'Rejected', 'val': 349401.0387697895}, {'equip': 'Superheater', 'val': 164704.20809538476}, {'equip': 'Evaporator', 'val': 537107.6768556181}, {'equip': 'PreHeater', 'val': 460568.3110859245}, {'equip': 'Condenser', 'val': 927665.2909361962}, {'equip': 'Turbine', 'val': 334818.53393282276}, {'equip': 'Pump', 'val': 63942.57721952349}];4457389.758842401;399.63885043494906;319.8035559525309;4.1435001335602015;2744.894658886103;[{'equip': 'Superheater', 'val': 53660.735298256426}, {'equip': 'Evaporator', 'val': 179057.7301007912}, {'equip': 'PreHeater', 'val': 171190.40715352673}, {'equip': 'Condenser', 'val': 594850.6035899251}, {'equip': 'Turbine', 'val': 707453.9633863921}, {'equip': 'Pump', 'val': 34753.00314346201}, {'equip': 'Fan', 'val': 0.0}, {'equip': 'SecondaryEquip', 'val': 0.6963865770689415}, {'equip': 'Construction', 'val': 1.7061471138189066}];1.7409664426723537;0.6963865770689415;1.7061471138189066;33.17697763457403;[-4.1435001335602015, -0.12305667378619756, 3.5276593919876236, 6.842528988108052, 9.852335814876549, 12.5850490050997, 15.066080015179654, 17.318516097476092, 19.363332487050965, 21.219585241724815, 22.904586497860837, 24.434063743842387, 25.822304567360316, 27.08228820005002, 28.225805062506748, 29.26356540316417, 30.2052980249473, 31.059840003099854, 31.835218215313102, 32.53872343049909, 33.17697763457403];7.006993258153347;1.0661379970368041;60.63264525855277;[298.25209778533497, 298.98309317519613, 299.7140884184629, 300.44505695459185, 301.1760051019585, 301.9069465415414, 302.6378457703678, 303.3687448566648, 304.0996083555664, 304.83045669897353, 305.5612907867679, 306.2920865572677, 307.0228821891388, 307.7536323544865, 308.4843735817061, 309.21509201097274, 309.94577699630565, 310.6764618467557, 311.40709034721084, 312.1377171168673];[0.0, 794679.6354896846, 1589359.2709793693, 2384038.906469054, 3178718.5419587386, 3973398.177448423, 4768077.812938108, 5562757.448427793, 6357437.083917477, 7152116.719407161, 7946796.354896846, 8741475.99038653, 9536155.625876216, 10330835.261365898, 11125514.896855585, 11920194.532345269, 12714874.167834954, 13509553.80332464, 14304233.438814322, 15098913.074304009];[322.69089208771004, 326.5258407043457, 330.2960958302679, 333.9980445804567, 337.6288556735079, 341.18625039352577, 344.6682999207697, 348.0732456801627, 351.3993373752094, 354.64468216770706, 357.8070974993352, 360.88395900026103, 363.87203336342685, 366.7672835950397, 369.5646301099534, 372.2576448901759, 374.8381460503397, 377.29564456004675, 379.61657029961316, 381.7831664328522, 381.7831664328522, 384.1558359953206, 384.78316643283, 384.78316643283125, 384.7831664328326, 384.78316643283387, 384.7831664328353, 384.78316643283654, 384.7831664328378, 384.7831664328391, 384.7831664328401, 384.78316643284165, 384.78316643284285, 384.78316643284427, 384.7831664328455, 384.78316643284705, 384.78316643284825, 384.78316643284944, 384.78316643285086, 386.78316643285217, 386.78316643285217, 387.3243389019602, 387.8835312931699, 388.46016453742794, 389.0536726083451, 389.663503013994, 390.2891171345873, 390.9299904309812, 391.5856125454356, 392.25548731298124, 392.9391326990581, 393.63608067676887, 394.34587705508164, 395.0680812675793, 395.80226612988156, 396.54801757257957, 397.30493428521004, 398.07262776775644, 398.85072131874585, 399.6388504216033];[0.0, 358738.2629663239, 717476.5259326478, 1076214.7888989716, 1434953.0518652955, 1793691.3148316217, 2152429.5777979433, 2511167.8407642697, 2869906.1037305933, 3228644.366696917, 3587382.629663241, 3946120.892629565, 4304859.155595889, 4663597.418562213, 5022335.681528537, 5381073.944494862, 5739812.207461186, 6098550.470427509, 6457288.733393834, 6816026.996360159, 6816026.996360159, 7248487.109170917, 7680947.221981676, 8113407.334792434, 8545867.447603194, 8978327.560413953, 9410787.67322471, 9843247.786035469, 10275707.898846228, 10708168.011656987, 11140628.124467745, 11573088.237278504, 12005548.350089263, 12438008.462900024, 12870468.57571078, 13302928.688521538, 13735388.801332299, 14167848.914143058, 14600309.026953815, 15032769.139764573, 15032769.139764573, 15132083.10718954, 15231397.074614504, 15330711.04203947, 15430025.009464435, 15529338.976889402, 15628652.944314368, 15727966.911739333, 15827280.879164299, 15926594.846589265, 16025908.81401423, 16125222.781439196, 16224536.748864163, 16323850.716289127, 16423164.683714094, 16522478.651139058, 16621792.618564025, 16721106.585988991, 16820420.553413957, 16919734.52083892];[319.80355595253184, 322.8035559516032, 322.80355595067874, 322.8035559497544, 322.80355594882974, 322.8035559479056, 322.80355594698096, 322.80355594605675, 322.80355594513196, 322.80355594420763, 322.8035559432833, 322.80355594235897, 322.80355594143435, 322.8035559405098, 322.80355593958546, 322.8035559386609, 322.80355593773663, 322.803555936812, 322.8035559358876, 331.9278922683571];[0.0, 794679.6354896846, 1589359.2709793693, 2384038.906469054, 3178718.5419587386, 3973398.177448423, 4768077.812938108, 5562757.448427793, 6357437.083917477, 7152116.719407161, 7946796.354896846, 8741475.99038653, 9536155.625876216, 10330835.261365898, 11125514.896855585, 11920194.532345269, 12714874.167834954, 13509553.80332464, 14304233.438814322, 15098913.074304009];[369.081591815227, 370.7857010525563, 372.4890543944861, 374.1916268466885, 375.8933929776999, 377.59432692347895, 379.2944023923135, 380.99359266994264, 382.6918706247991, 384.3892087133384, 386.0855789852733, 387.7809530887919, 389.4753022755816, 391.1685974056545, 392.86080895192174, 394.5519070044941, 396.241861274642, 397.9306410983945, 399.6182154397766, 401.30455289361623, 401.30455289361623, 403.3357485995786, 405.36504425612003, 407.392382730963, 409.4177061271234, 411.4409557836109, 413.46207227468426, 415.4809954072382, 417.4976642182628, 419.51201696682523, 421.5239911296212, 423.53352339111757, 425.5405496336173, 427.54500492548476, 429.5468235077711, 431.5459387792283, 433.5422832796933, 435.5357886718756, 437.52638572148857, 439.5140042757249, 439.5140042757249, 439.9700306042659, 440.4258952375732, 440.8815973047677, 441.33713593224866, 441.7925102436831, 442.247719359975, 442.70276239926125, 443.1576384768802, 443.6123467053682, 444.0668861944397, 444.5212560509467, 444.9754553788938, 445.42948327938905, 445.8833388506475, 446.3370211879527, 446.7905293836534, 447.2438625271305, 447.6970197047796, 448.15000000006836];[0.0, 358738.2629663239, 717476.5259326478, 1076214.7888989716, 1434953.0518652955, 1793691.3148316217, 2152429.5777979433, 2511167.8407642697, 2869906.1037305933, 3228644.366696917, 3587382.629663241, 3946120.892629565, 4304859.155595889, 4663597.418562213, 5022335.681528537, 5381073.944494862, 5739812.207461186, 6098550.470427509, 6457288.733393834, 6816026.996360159, 6816026.996360159, 7248487.109170917, 7680947.221981676, 8113407.334792434, 8545867.447603194, 8978327.560413953, 9410787.67322471, 9843247.786035469, 10275707.898846228, 10708168.011656987, 11140628.124467745, 11573088.237278504, 12005548.350089263, 12438008.462900024, 12870468.57571078, 13302928.688521538, 13735388.801332299, 14167848.914143058, 14600309.026953815, 15032769.139764573, 15032769.139764573, 15132083.10718954, 15231397.074614504, 15330711.04203947, 15430025.009464435, 15529338.976889402, 15628652.944314368, 15727966.911739333, 15827280.879164299, 15926594.846589265, 16025908.81401423, 16125222.781439196, 16224536.748864163, 16323850.716289127, 16423164.683714094, 16522478.651139058, 16621792.618564025, 16721106.585988991, 16820420.553413957, 16919734.52083892];[];[];[];[];[1, 2.5, 5, 10, 25, 50, 100, 150, 200, 50];[-32771.11880175575, -81927.79700438937, -163855.59400877875, -327711.1880175575, -819277.9700438936, -1638555.940087787, -3277111.880175574, -4915667.820263362, -6554223.760351148, -1638555.940087787];[0.20201031741551323, 0.2900514772494845, 0.407105751776099, 0.6014098601657053, 1.076363783476803, 1.7409664426723537, 2.8954224108298727, 3.9415325252906186, 4.926878698878152, 1.7409664426723537];[0.4807845554489215, 0.6903225158537731, 0.9689116892271156, 1.4313554671943787, 2.561745804674791, 4.1435001335602015, 6.891105337775096, 9.380847410191672, 11.725971303330002, 4.1435001335602015];[0.09429912251807895, 0.9676776389567541, 2.524364308506112, 5.773261081738725, 15.887520776095219, 33.17697763457403, 68.350865973998, 103.89364285757314, 139.6433046464843, 33.17697763457403];[351.77070660883464, 202.0324791532693, 141.78273644532334, 104.726518020789, 74.97305157993219, 60.63264525855277, 50.41944393828583, 45.75725633825833, 42.89710603531998, 60.63264525855277];1;0.973432869172433;0.8995332942266503;0.07814266261157468;[2655.9520688549383, 2655.9520688549383, 2654.461948960221];[2709.519080993526, 2676.627177762826, 2676.191616896516];[2696.05376356271, 2672.5208142240404, 2668.6621017213565];
